nearest_gene_name,chrom,label,label_max,n_unique_patients,n_site_obs,dist_to_nearest_tss,in_gene_body,dist_to_nearest_cancer_tss,gene_length,in_repeat,cpg_island_count,cpg_nearest_dist,cpg_mean_obs_exp,encode_ccre_count,encode_promoter_count,encode_enhancer_count,encode_ctcf_count,ot_cancer_hallmark_count,ot_disease_count,ot_is_cancer_driver,gtex_thymus_tpm,gtex_whole_blood_tpm,gtex_spleen_tpm,gtex_immune_mean_tpm
PAIP1,chr5,3.117628420376617,4.382026634673881,8,13,11409,1,,31491,0,1,0,0.94,24,2,17,0,,,0,0.0,1.493418570555081,3.074626629816672,3.003468769543501
PAIP2B,chr2,2.1910133173369406,2.302585092994046,2,2,12351,1,45872168.0,44371,1,1,0,0.82,33,0,26,3,,,0,0.0,0.3084518789381658,1.126846589549393,0.8600851815625872
PAK1,chr11,3.5494600541753525,4.990432586778736,12,46,20838,0,7854330.0,153087,1,2,0,0.98,159,5,130,6,0.0,430.0,0,0.0,4.204888122667015,3.419924267156853,4.235550871624836
PAK1IP1,chr6,3.069726742360129,3.6375861597263857,4,6,45543,0,,16533,1,1,0,0.92,10,2,6,0,,,0,0.0,1.1555973541507667,2.8308635265727893,3.0885988641639806
PAK2,chr3,3.3655635837738003,5.572154032177765,13,67,50362,1,,92904,0,1,0,0.91,75,1,67,0,,,0,0.0,3.5008828245134582,3.7222610372960947,3.867308026400718
PAK3,chrX,3.1860156499184646,5.075173815233827,12,36,30396,0,,283076,0,1,0,0.9,140,4,94,12,,,0,0.0,0.015480653951383849,0.5001083989247855,0.20370955526518228
PAK4,chr19,3.5173825249247472,6.38856140554563,16,75,21561,1,1138247.0,57088,1,3,0,0.9433,131,4,119,3,0.0,194.0,0,0.0,0.8378317694138351,2.2818169197083273,1.8328177025084036
PAK5,chr20,2.079441541679836,2.079441541679836,1,1,20146,0,27485451.0,301706,1,1,0,0.76,185,3,108,12,0.0,115.0,0,0.0,0.0,0.0,0.0
PAK6,chr15,2.079441541679836,2.079441541679836,1,1,16390,1,40015.0,60061,0,2,0,0.805,99,9,83,2,0.0,122.0,0,0.0,0.1787267699497082,0.5772216062536415,0.4008665509329082
PALB2,chr16,3.749377802378854,7.529406457837013,9,13,20767,1,7559580.0,38161,1,1,0,0.86,23,1,12,3,0.0,391.0,0,0.0,0.613169554101914,1.8946003131775697,2.0411668209346083
PALD1,chr10,3.270118398050576,4.852030263919617,9,22,13481,1,1930829.0,191096,1,2,0,0.745,290,2,263,4,0.0,126.0,0,0.0,0.19033106156765944,3.383074143402466,2.6019074042335677
PALLD,chr4,3.645867045484589,5.66988092298052,4,10,60879,1,,431405,1,3,0,0.9667,547,6,521,2,,,0,0.0,0.5282312629330278,3.9308388715257854,2.8914395024688035
PALM,chr19,3.9590665654355774,5.537334267018537,5,13,1199,0,469822.0,39394,1,7,0,0.7386,69,3,61,1,0.0,67.0,0,0.0,0.25486312420464907,3.183708645036775,2.1866179326377106
PALM2AKAP2,chr9,3.830528191180915,5.176149732573829,2,2,56092,1,,674187,1,6,0,0.9967,693,8,613,16,,,0,0.0,0.0,,0.0
PALM3,chr19,2.2407218213037763,3.555348061489413,2,6,5728,1,61736.0,8713,0,1,0,1.31,25,5,18,0,0.0,30.0,0,0.0,0.020440952934778402,0.10128682945379885,0.0498379959542933
PALMD,chr1,3.5749506769656088,4.7535901911063645,3,3,106206,0,6707303.0,49679,1,0,154686,,58,2,53,0,0.0,103.0,0,0.0,0.1315132325086895,2.225597131495568,1.34365114320642
PALS1,chr14,3.500912878784633,4.812184355372417,6,10,18969,1,2119049.0,95348,0,1,0,1.05,67,2,56,1,0.0,74.0,0,0.0,0.0,,0.0
PALS2,chr7,3.308428801930811,5.697093486505405,14,34,59787,1,,121257,1,1,0,1.24,78,2,51,6,,,0,0.0,0.0,,0.0
PAM,chr5,3.3950695173981447,4.787491742782046,9,24,129464,1,,277168,1,3,0,0.8667,245,6,206,5,,,0,0.0,1.8241250085071243,3.2425571946175213,2.9523352651404298
PAM16,chr16,5.097884857571348,5.159055299214529,3,3,2061,1,472833.0,24058,1,1,0,0.99,44,4,37,2,0.0,63.0,0,0.0,2.2511012541382613,2.9346544240454007,2.7946761149215673
PAN2,chr12,3.898427445772806,5.075173815233827,4,5,3096,1,254158.0,17830,1,2,0,0.915,15,3,9,0,0.0,85.0,0,0.0,1.8976078658526052,4.064968959865099,3.5394337164451843
PAN3,chr13,3.573227647208661,6.234410725718371,15,52,8233,0,29382.0,157128,0,1,0,1.24,88,4,59,3,0.0,94.0,0,0.0,2.4835891155541634,3.7399242176202456,3.315873065633052
PANK1,chr10,3.323179442396256,7.176254532017144,15,112,15388,1,676041.0,65745,1,1,0,0.94,65,3,52,2,0.0,257.0,0,0.0,0.05728351712531738,0.7420516239135484,0.8732295656123024
PANK2,chr20,3.420665039071068,5.598421958998375,16,107,37871,1,33417963.0,41048,1,1,0,0.88,75,5,68,0,0.0,277.0,0,0.0,2.1734315322358833,2.576071887540092,2.590941687904395
PANK3,chr5,3.0523966162074925,4.158883083359672,2,2,256560,1,,31105,0,1,0,0.83,33,1,21,4,,,0,0.0,1.2204935816506481,2.62701366641283,2.801663183906393
PANK4,chr1,3.585925564890839,6.813444599510896,15,67,46670,1,74302.0,18078,0,7,0,0.7957,39,1,34,1,0.0,187.0,0,0.0,2.4371422093840382,3.0391844062265156,2.865226774483021
PANO1,chr11,2.896506804192072,3.713572066704308,2,2,3057,1,257111.0,1679,0,1,0,0.92,6,3,3,0,0.0,33.0,0,0.0,0.2762656524148793,0.8881299119997431,0.7165638575393517
PANX1,chr11,3.6265923047608064,5.828945617610208,11,33,44919,1,7936352.0,53140,0,1,0,0.92,72,1,65,2,0.0,354.0,0,0.0,1.0972880789559747,2.0229677463763043,2.2445342810853615
PANX2,chr22,3.731199602744437,4.442651256490317,5,6,3723,0,9075192.0,9564,1,2,0,0.845,23,0,18,0,0.0,74.0,0,0.0,2.543560703859539,1.487080429931327,1.8964857838228941
PANX3,chr11,3.088798765206177,4.060443010546419,5,7,7870,0,5397260.0,8928,1,0,2412,,7,0,3,1,0.0,54.0,0,0.0,0.0,0.0,0.0
PAPLN,chr14,2.4849066497880004,2.4849066497880004,1,1,33371,1,8100272.0,38996,0,3,0,0.7967,89,6,65,4,0.0,91.0,0,0.0,0.59841003653925,3.547508843525611,2.68427226673281
PAPOLA,chr14,3.091042453358316,3.091042453358316,1,1,83820,0,871057.0,65685,0,1,0,0.94,58,1,51,1,0.0,324.0,0,0.0,3.145207755942864,3.9169150199885716,3.83556663692336
PAPOLB,chr7,2.8487878562386726,3.258096538021482,3,3,9946,1,,4292,1,1,0,1.0,4,0,3,0,,,0,0.0,0.0057351226990927035,0.008002583739544957,0.009600893569447492
PAPOLG,chr2,4.013820909636612,4.718498871295094,4,4,74919,0,35338723.0,45854,1,1,0,0.77,37,1,23,3,,,0,0.0,1.3472676291510428,2.101851062192921,1.9154563416542079
PAPPA,chr9,3.485092819404782,6.063785208687608,16,87,34171,0,,248530,1,1,0,1.04,311,2,269,6,,,0,0.0,0.007834202342624639,0.16507281555279416,0.07922285476288837
PAPPA2,chr1,3.060148709475475,3.555348061489413,2,2,68091,1,11975678.0,382430,0,0,255496,,274,0,184,19,0.0,289.0,0,0.0,0.0075985279273941084,0.016310851863219223,0.01054707685725789
PAPSS1,chr4,3.1740432333119664,4.77912349311153,4,8,114461,1,,130119,1,1,0,0.92,111,0,83,4,,,0,0.0,2.951304828869293,3.1650403545193835,3.421548877910053
PAPSS2,chr10,3.097859323515413,3.784189633918261,2,3,42895,1,160130.0,88095,0,1,0,0.96,89,2,81,0,0.0,366.0,0,0.0,1.1271381951969446,2.512286704878231,1.8361712793099776
PAQR3,chr4,3.31136816197492,3.8501476017100575,2,2,75083,1,,52311,0,1,0,0.91,35,1,18,4,,,0,0.0,0.4036234132287933,1.2915330306701995,1.1416025973618464
PAQR4,chr16,2.9054198509699147,5.225746673713202,13,30,1976,1,811574.0,4242,0,1,0,0.74,14,4,10,0,0.0,61.0,0,0.0,1.4239248682578345,1.9878181821935057,2.303906885707704
PAQR5,chr15,3.610917912644224,3.610917912644224,1,1,34860,1,2200265.0,108892,1,1,0,0.83,114,4,89,7,0.0,124.0,0,0.0,0.08432653435637753,0.1254680964509614,0.08127898931621465
PAQR6,chr1,3.7063008165939713,6.376726947898627,7,10,2480,1,163065.0,4797,0,1,0,0.82,13,1,12,0,0.0,55.0,0,0.0,2.0809566433334448,1.9585851944858634,2.020638982856318
PAQR7,chr1,4.318109948918939,5.863631175598097,2,2,7430,0,809932.0,14390,1,1,0,0.84,29,2,25,0,0.0,137.0,0,0.0,1.265760984240138,2.9082116760244956,2.478843584274985
PAQR8,chr6,3.6429996383147527,5.605802066295998,4,8,18347,0,,46356,1,2,0,0.84,59,4,53,0,,,0,0.0,1.0498456242225571,2.1314360901312708,2.1221804976548624
PAQR9,chr3,3.799525621101648,4.875197323201151,4,6,28432,0,,14858,0,1,0,1.05,16,1,8,1,,,0,0.0,0.06314849299592874,0.01781722631881097,0.027343372642377153
PARD3,chr10,3.658648834007999,5.602118820879701,10,34,155766,1,7798559.0,705859,0,1,0,0.97,789,4,644,31,0.0,359.0,0,0.0,0.20446621064548012,1.81097205320186,1.3634572343837943
PARD3B,chr2,3.395135267595277,6.137727054086234,12,96,298752,0,178904133.0,1074687,0,1,0,1.04,803,2,512,59,,,0,0.0,0.026158659369658235,1.2621869939717512,0.6202166021855465
PARD6A,chr16,2.707250506666288,4.330733340286331,4,7,2631,1,101709.0,1868,0,1,0,0.85,6,1,5,0,0.0,79.0,0,0.0,1.6298011668632426,2.236652533970352,2.0944779265059488
PARD6B,chr20,3.310885976611969,4.189654742026425,3,3,29942,0,1041197.0,25413,1,1,0,0.96,58,1,56,0,0.0,65.0,0,0.0,0.17039066592598962,1.0523065357915984,0.7307059365040318
PARG,chr10,3.642410456284302,4.394449154672439,2,2,5607,1,6887570.0,155066,1,1,0,0.92,68,2,48,5,0.0,144.0,0,0.0,1.1858628037286183,2.305884643485329,2.435452598627693
PARK7,chr1,3.034282494879608,3.784189633918261,3,7,26736,1,1195546.0,31241,0,2,0,0.895,38,3,34,0,0.0,528.0,0,0.0,4.134888117981881,4.98357922407275,5.142042821804451
PARL,chr3,3.586337144432543,4.836281906951478,8,14,17927,0,,55662,0,1,0,0.95,50,1,39,3,,,0,0.0,2.853310045755338,3.8061712580246487,3.7390575435582165
PARM1,chr4,3.425190202513505,5.910796644040527,13,75,112375,1,,117074,1,1,0,0.82,108,2,99,0,,,0,0.0,0.2961054956002132,2.8211883920758436,2.12846033050631
PARN,chr16,3.18771222719364,6.054439346269371,13,73,73273,1,639317.0,197029,1,2,0,0.775,211,2,179,4,0.0,148.0,0,0.0,2.1294214739848565,3.1495514698752336,3.184764596039388
PARP1,chr1,3.667275507636643,6.366470447731438,16,90,47739,0,15063906.0,47944,1,1,0,0.97,67,1,61,1,0.0,1128.0,0,0.0,2.278980688090855,4.062225903007307,4.393791407540015
PARP11,chr12,3.5491856713324648,6.502790045915623,16,134,50195,0,346128.0,82401,0,2,0,1.055,69,4,55,5,0.0,194.0,0,0.0,0.8028442796328987,1.7685010776508534,1.672751308412221
PARP12,chr7,3.406593437229469,4.5217885770490405,7,18,14705,0,,39598,1,1,0,0.98,53,1,46,1,,,0,0.0,2.3786429486031153,3.6200517475579352,3.196009027795124
PARP15,chr3,2.84686606940135,3.295836866004329,2,2,21313,1,,61445,1,1,0,0.85,59,1,55,0,,,0,0.0,1.7979436410916592,4.279086797918491,3.875660635317437
PARP16,chr15,3.4781297071030384,8.948975607841776,13,44,35321,1,1121528.0,66158,1,1,0,0.88,80,3,68,3,0.0,36.0,0,0.0,1.5652791069471494,2.2500584067123865,2.2406848662728347
PARP3,chr3,4.700480365792417,4.700480365792417,1,1,4748,1,,6619,0,1,0,0.77,13,2,9,1,,,0,0.0,1.2792240512633417,3.344334218349127,3.0591334293867902
PARP4,chr13,3.188967696442791,5.111987788356544,9,14,92659,0,3358663.0,91994,0,1,0,0.89,60,1,38,3,0.0,101.0,0,0.0,3.4047909171722854,3.683484929796629,3.78533821646895
PARP6,chr15,3.1589098399718374,4.844187086458591,10,21,6122,1,5215358.0,31823,1,1,0,0.95,16,1,13,1,0.0,60.0,0,0.0,3.109168095978751,3.9808025208229716,3.57736206076014
PARP8,chr5,3.433466642230941,4.787491742782046,2,2,94862,1,,180620,0,1,0,0.86,139,5,113,4,,,0,0.0,3.150352842965845,3.391487055338929,3.1789381614341434
PARPBP,chr12,3.670075451933046,5.3612921657094255,9,15,5724,1,9279154.0,77409,0,1,0,0.8,38,1,26,3,0.0,115.0,0,0.0,0.1494186442432282,0.7809290939434786,1.7522074434190187
PARS2,chr1,3.048170852102789,3.49650756146648,3,4,1904,1,3243255.0,7952,1,1,0,0.97,9,1,7,0,0.0,70.0,0,0.0,0.3964647259108653,1.3908987446581735,1.6306721941623994
PARVA,chr11,3.506737076313228,4.844187086458591,5,5,122526,1,5464615.0,157874,1,1,0,0.93,181,1,166,1,0.0,98.0,0,0.0,0.15531771286492987,2.800282923114479,1.8316451321933707
PARVB,chr22,4.013040124621902,4.859812404361672,2,3,71084,1,2978479.0,173728,0,1,0,0.94,226,5,194,10,0.0,111.0,0,0.0,1.877305467519015,2.840200640649801,3.486036465745894
PARVG,chr22,2.9553916833599216,4.700480365792417,5,7,38856,1,3119996.0,46577,0,0,111203,,68,5,51,1,0.0,44.0,0,0.0,4.248482384823848,4.594225510938547,4.244959952652414
PASD1,chrX,3.525927811477947,4.653960350157523,2,2,55191,1,,113064,1,0,17968,,37,1,10,2,,,0,0.0,0.0,0.0,0.0
PATE1,chr11,3.955789573964534,6.061456918928017,6,6,15121,0,6555102.0,3588,1,0,120308,,1,0,0,0,0.0,11.0,0,0.0,0.0,0.0,0.0
PATE2,chr11,2.698600307013025,3.091042453358316,4,6,15498,0,6557032.0,2715,0,0,108332,,3,0,3,0,0.0,6.0,0,0.0,0.0,0.0,0.00647876738929395
PATE4,chr11,4.208978422606115,4.691347882229144,2,3,17577,0,6644595.0,6756,1,0,47088,,2,0,0,1,0.0,36.0,0,0.0,0.0,0.0,0.014979511482181063
PATJ,chr1,3.6272247093943646,6.442540166468199,8,20,184237,1,3141040.0,436198,0,1,0,0.88,300,3,208,26,0.0,186.0,0,0.0,0.4692808681168259,1.298317973202411,1.2943493793464285
PATL1,chr11,4.170700500704085,4.465908118654584,3,4,20152,1,1781053.0,32425,0,1,0,1.06,19,2,16,0,0.0,44.0,0,0.0,3.4732885595480716,3.512031887659781,3.9094991565325734
PATL2,chr15,3.091042453358316,3.091042453358316,1,1,4036,1,4153.0,45638,0,1,0,0.8,48,2,42,0,0.0,51.0,0,0.0,1.6995875266686777,2.5034012324241646,2.2010409892667258
PATZ1,chr22,3.759198631863179,6.163314804034641,11,35,7148,0,1750207.0,20801,1,1,0,0.95,36,3,31,0,0.0,411.0,0,0.0,1.5629624672345024,2.9889493212571585,2.5797783496356543
PAWR,chr12,3.660996234594642,5.948034989180646,8,92,315366,1,8738158.0,115985,1,1,0,0.97,89,3,77,3,0.0,310.0,0,0.0,0.1653508657782549,1.6740208075871303,1.6669717706008214
PAX1,chr20,3.4110986953102453,3.5263605246161616,2,2,434010,0,15205004.0,12822,1,3,0,0.8267,28,2,26,0,0.0,581.0,0,0.0,0.0,0.0,0.0
PAX3,chr2,3.716154278427473,6.104793232414985,8,23,339820,0,196616588.0,99111,1,4,0,0.78,106,3,99,0,,,0,0.0,0.0,0.0,0.01079881567258276
PAX4,chr7,3.4339872044851463,3.4339872044851463,1,1,12712,0,,7850,1,0,21307,,2,0,0,2,,,0,0.0,0.0,0.0,0.0029190986162673386
PAX5,chr9,1.791759469228055,1.791759469228055,1,1,165870,1,,200999,0,7,0,0.8657,266,6,251,0,,,0,0.0,0.6204764827247764,2.922650697552399,3.564282449762114
PAX7,chr1,2.6390573296152584,2.6390573296152584,1,1,25301,0,25301.0,118030,0,7,0,0.8514,166,3,128,1,2.0,388.0,1,0.0,0.0,0.0,0.0
PAX8,chr2,3.5870914542752885,5.313205979041787,12,24,10518,1,87925813.0,62924,1,3,0,0.9133,102,4,97,0,,,0,0.0,0.3203029293879371,0.7017550265249772,0.5798780668118549
PAX9,chr14,3.669014322463256,5.135798437050262,7,16,124382,1,260801.0,21794,1,4,0,0.89,43,3,39,0,0.0,616.0,0,0.0,0.014978953240488712,0.08427414251243369,0.05809235165829708
PAXBP1,chr21,4.337424796599611,4.882801922586371,4,4,7493,1,3240364.0,37897,0,1,0,1.07,32,1,31,0,0.0,48.0,0,0.0,1.5712748797395881,3.4911873737257273,3.1828793908026745
PAXIP1,chr7,3.3341454531081904,5.170483995038151,12,26,267806,1,,59437,0,1,0,1.06,55,1,40,7,,,0,0.0,0.624559405581751,1.8252442118286791,2.125857182549691
PBDC1,chrX,3.7612001156935615,3.7612001156935615,1,1,9551,0,,5721,1,0,23004,,7,1,5,0,,,0,0.0,2.0484847877590124,3.774756646492629,3.6880878075111028
PBK,chr8,1.791759469228055,1.791759469228055,1,1,9031,0,,28461,0,1,0,0.94,16,1,11,0,,,0,0.0,0.1549298048019823,0.9006287203844869,2.8230981615765494
PBOV1,chr6,3.279054535869588,4.718498871295094,11,39,24682,1,,2505,0,0,53413,,1,0,1,0,,,0,0.0,0.0,0.0,0.0
PBRM1,chr3,3.5655261229256165,6.111467339502679,14,37,706,1,,141231,0,1,0,1.19,100,2,86,3,,,0,0.0,1.4479631434932583,2.7969459127287903,2.724798932528925
PBX1,chr1,3.636332790890235,6.142037405587356,8,41,95373,1,95373.0,343712,0,1,0,0.96,436,4,414,6,3.0,481.0,1,0.0,0.568227174712384,1.9899953848360799,1.2163625336634285
PBX2,chr6,5.484796933490655,5.484796933490655,1,1,497,1,,5469,0,0,5313,,15,2,13,0,,,0,0.0,4.5987898750238045,4.8342639993287975,4.617084593380205
PBX3,chr9,3.614852865738411,6.406879986069314,16,192,38139,1,,220640,1,2,0,1.145,227,4,198,2,,,0,0.0,1.623737188741814,2.846617226950335,3.0778299452649533
PBX4,chr19,3.352660999304468,5.14166355650266,8,17,28050,1,907042.0,57025,1,1,0,0.97,73,2,66,2,0.0,117.0,0,0.0,1.3875860265608,2.1518854514780417,1.9144401215858253
PBXIP1,chr1,3.669388997165096,5.808142489980444,13,28,6129,1,1132250.0,12392,1,0,5001,,28,2,26,0,0.0,261.0,0,0.0,4.434209845468339,4.815714701725786,4.490327074516451
PC,chr11,3.480732695224374,6.642486801367256,17,693,32454,0,2114776.0,110316,0,4,0,0.8175,209,6,179,6,0.0,319.0,0,0.0,0.7284033143748482,1.30478599656252,0.9359521727334107
PCARE,chr2,3.57297571245908,5.327876168789581,10,27,51806,1,3680127.0,13547,0,0,40594,,27,0,25,0,,,0,0.0,0.0,,0.0
PCBD1,chr10,3.3764730681946307,6.269096283706261,15,35,202,0,2328497.0,6325,0,1,0,0.75,12,1,10,1,0.0,241.0,0,0.0,1.8921401058454854,3.2680506769405144,3.3827612536137845
PCBP1,chr2,3.4424162258831963,5.225746673713202,14,54,2644,0,44747531.0,1726,0,1,0,0.95,7,3,4,0,,,0,0.0,5.887469765077939,5.521208886104911,6.016059593963362
PCBP2,chr12,3.2004335979604885,4.02535169073515,3,3,14018,1,2610881.0,29262,0,2,0,0.975,61,5,51,0,0.0,165.0,0,0.0,5.117185102265301,5.124291306778189,5.329825723482942
PCBP3,chr21,3.405229092351388,7.721791776817535,16,85,34660,0,2501429.0,298760,1,7,0,0.9371,401,4,302,21,,,0,0.0,0.582650162296927,1.8399558063234345,1.1848570570736374
PCCA,chr13,3.2057269178682866,5.488937726156687,13,49,32417,0,2789233.0,441422,1,1,0,0.82,400,1,332,13,0.0,86.0,0,0.0,0.6207146502232431,2.049692133774186,1.6676519133903278
PCCB,chr3,3.409642201948909,5.834810737062605,15,70,1763,0,,87582,0,1,0,1.02,59,1,41,6,,,0,0.0,1.380887269109848,2.1248438306181843,2.7097691672773885
PCDH1,chr5,3.091042453358316,3.091042453358316,1,1,21202,1,,26156,0,3,0,0.7233,63,1,61,0,,,0,0.0,0.4665558173674012,1.2842394869152183,0.7358602818101461
PCDH10,chr4,3.4168540680841515,6.432940092739179,14,102,1478844,0,,59312,1,1,0,0.91,46,1,38,2,,,0,0.0,0.006994332528456955,0.025385835670354368,0.013783151121707153
PCDH11X,chrX,3.0320606389773594,4.007333185232471,3,6,164993,0,,843969,1,2,0,0.775,120,1,55,7,,,0,0.0,0.0,0.019320452244941732,0.006481714893401292
PCDH11Y,chrY,2.582328469217736,3.4011973816621555,4,5,673018,0,,741998,1,2,0,0.75,36,1,14,1,,,0,0.0,0.0,0.003518931292470133,0.0011743535102441947
PCDH15,chr10,3.460718139150929,6.539585955617669,13,136,1351294,1,5630381.0,1825171,1,0,366,,603,5,219,99,0.0,420.0,0,0.0,0.0,0.12167058046357597,0.04614743714523738
PCDH17,chr13,3.711406697190245,5.723585101952381,10,32,218608,0,9109401.0,97567,1,1,0,0.94,60,2,43,3,0.0,141.0,0,0.0,0.010178324662584372,3.4587018467305817,2.421708689548864
PCDH18,chr4,3.443125692703661,6.075346031088684,9,56,590990,0,,13576,0,0,706330,,21,2,19,0,,,0,0.0,0.01567076958331587,1.1318987623331995,0.545061239636015
PCDH19,chrX,3.362858840342996,6.115892125483034,15,51,447303,0,,118652,0,1,0,0.92,78,2,45,4,,,0,0.0,0.0,0.0934776836265161,0.034554410183847244
PCDH20,chr13,3.318159940217336,5.805134968916488,13,73,438355,0,12673759.0,6164,0,0,1011774,,11,1,9,0,0.0,67.0,0,0.0,0.0,0.5056012002006129,0.1982993405667516
PCDH7,chr4,3.4376133200388974,8.93260863037757,16,123,1304670,0,,426436,0,1,0,1.0,350,4,322,5,,,0,0.0,0.01078364691521037,1.9869876537871967,1.1336310985709064
PCDH8,chr13,3.4339872044851463,3.4339872044851463,1,1,50451,0,4595357.0,5752,0,1,0,1.0,14,1,13,0,0.0,133.0,0,0.0,0.0,0.0,0.004305617511422302
PCDH9,chr13,3.487032110460557,6.274762021241939,17,369,182660,1,18744050.0,927611,0,1,0,0.86,614,3,475,27,0.0,168.0,0,0.0,0.05012032672988058,0.36300496700260393,0.15550918521224247
PCDHAC1,chr5,3.153567201584366,4.574710978503383,8,12,6690,1,,86048,1,2,0,0.885,70,2,61,1,,,0,0.0,0.0,0.0429649447613527,0.0198942244082257
PCDHAC2,chr5,3.435608675586813,5.66988092298052,14,52,27703,1,,45877,0,1,0,0.91,47,1,42,1,,,0,0.0,0.0,0.3556941631304375,0.13312285084936182
PCDHB1,chr5,3.832407892642868,3.951243718581428,2,2,39830,1,,7972,0,0,36669,,3,1,1,0,,,0,0.0,0.0,0.0,0.0
PCDHGA12,chr5,3.715400061725999,4.700480365792417,3,3,7540,1,,82468,1,7,0,0.8914,94,6,78,2,,,0,0.0,0.02442691876030629,0.6582420219910244,0.47655663217873934
PCDHGA4,chr5,4.40999790502201,5.733341276897746,3,3,1029,1,,157954,0,32,0,0.8834,172,25,111,2,,,0,0.0,0.0,0.23274926833940746,0.11697085407434346
PCDHGA5,chr5,2.8029010331479984,3.5263605246161616,2,2,1758,1,,148813,0,29,0,0.8848,159,23,103,2,,,0,0.0,0.008628060999963338,0.3061904802541573,0.19516988187225975
PCDHGA6,chr5,2.19722457733622,2.19722457733622,1,1,1726,1,,139084,0,25,0,0.8808,150,20,98,2,,,0,0.0,0.02536887168051715,0.8146654537450642,0.4902996805399038
PCDHGA7,chr5,3.332204510175204,3.332204510175204,1,1,2867,1,,130236,0,23,0,0.8861,143,18,98,2,,,0,0.0,0.022578183638225904,0.5331286518647994,0.2558520805103826
PCDHGA8,chr5,3.473487996067709,3.688879454113936,2,2,214,1,,122818,0,19,0,0.8989,133,15,97,2,,,0,0.0,0.0,0.07865183316357012,0.035239497338185224
PCDHGA9,chr5,3.091042453358316,3.091042453358316,1,1,1034,1,,110197,0,15,0,0.908,123,13,96,2,,,0,0.0,0.0,0.46538359831940784,0.25440343017602574
PCDHGB1,chr5,3.828641396489095,3.828641396489095,1,1,1605,1,,162876,0,33,0,0.8827,179,27,115,2,,,0,0.0,0.0,0.12728618182891396,0.08169426617659387
PCDHGB2,chr5,4.21687461411518,4.691347882229144,2,3,1038,1,,152981,0,30,0,0.889,166,24,109,2,,,0,0.0,0.017486417540410998,0.32599468109525315,0.2475900718377945
PCDHGB3,chr5,3.295836866004329,3.295836866004329,1,1,633,1,,142733,0,27,0,0.887,155,22,101,2,,,0,0.0,0.0,0.3272894896715597,0.2674951813357153
PCDHGB7,chr5,2.3978952727983707,2.3978952727983707,1,1,2300,1,,95330,0,12,0,0.9142,109,10,86,2,,,0,0.0,0.023862804980614577,0.9265815987977393,0.5087895122971863
PCDHGC3,chr5,3.445812948526127,4.406719247264253,1,2,3438,1,,37030,1,5,0,0.882,69,4,64,0,,,0,0.0,0.0689956981496231,1.4862324519686427,1.1208456847408526
PCDHGC4,chr5,2.746898788750339,3.044522437723423,4,4,3498,1,,27978,1,3,0,0.8867,52,2,49,0,,,0,0.0,0.0,0.10085206786306275,0.06802587075908337
PCDHGC5,chr5,3.341417691751076,4.700480365792417,11,42,3793,1,,23894,0,2,0,0.84,41,0,40,0,,,0,0.0,0.010825393418773642,0.19492513036017312,0.10166943198202852
PCED1A,chr20,2.836387006572992,4.127134385045092,2,3,7157,1,34496326.0,5876,1,1,0,0.8,13,3,4,0,0.0,28.0,0,0.0,2.9260337960427925,4.737723600547925,4.138983795141976
PCED1B,chr12,3.348861678331528,6.363028103540465,11,22,108737,0,1240298.0,158719,1,2,0,0.8,194,6,162,3,0.0,71.0,0,0.0,2.744742078418123,3.7648121889465376,3.11085042823378
PCGF1,chr2,1.9459101490553128,1.9459101490553128,1,1,848,0,49166619.0,3320,1,1,0,0.79,9,1,7,0,,,0,0.0,1.9085227258272246,2.65658847147761,2.6008415589571228
PCGF2,chr17,3.3407160771247755,4.343805421853684,11,25,2068,1,710950.0,18661,0,3,0,0.8633,47,6,40,0,0.0,219.0,0,0.0,0.32491210358867006,3.640975147456851,3.1573239007398426
PCGF3,chr4,3.2150458471829766,5.081404364984463,11,40,3502,0,,64341,0,8,0,0.9562,110,2,91,3,,,0,0.0,2.583521967661607,4.0289327710062945,3.4715781784239548
PCGF5,chr10,3.28734441893026,5.645446897643238,7,13,96870,0,2111656.0,121998,0,2,0,0.99,86,3,71,2,0.0,47.0,0,0.0,2.910528353039423,2.692523618482121,3.2000422478910577
PCGF6,chr10,2.70805020110221,2.70805020110221,1,1,32686,1,40859.0,48354,0,1,0,1.0,27,1,9,5,0.0,41.0,0,0.0,0.6381729091551569,2.1304625490006273,2.186806759079693
PCID2,chr13,3.699688102040691,4.406719247264253,6,6,10737,1,10373621.0,31179,1,1,0,0.98,46,2,41,0,0.0,42.0,0,0.0,1.6038945764979506,3.0728645963168804,2.902597825128633
PCIF1,chr20,3.1702023946372253,4.48863636973214,8,11,1793,0,2742915.0,13345,0,2,0,0.89,26,2,21,1,0.0,93.0,0,0.0,3.793077294126312,3.9829343022266137,3.8205829271108462
PCK1,chr20,4.055962958688488,6.192362489474872,5,8,1727,1,1277418.0,7548,0,0,35379,,18,1,16,0,0.0,291.0,0,0.0,0.06439951147617587,0.1257450324470021,0.09036750001425647
PCK2,chr14,2.8971936943134167,3.4339872044851463,4,4,8476,1,3752263.0,16545,0,1,0,0.68,30,2,15,0,0.0,242.0,0,0.0,2.030672689783296,3.214723214704957,3.3999511610072273
PCLO,chr7,3.509246071574239,4.912654885736052,6,15,273392,1,,408918,1,1,0,0.88,212,1,97,33,,,0,0.0,0.00408259485686928,0.23666452951498843,0.09039333615776922
