patient_id,nearest_gene_name,chrom,last_tp_abundance,label,dist_to_nearest_tss,dist_to_nearest_cancer_tss,gene_length,in_repeat,cpg_island_count,cpg_nearest_dist,cpg_mean_obs_exp,encode_ccre_count,encode_promoter_count,encode_enhancer_count,encode_ctcf_count,ot_cancer_hallmark_count,ot_disease_count,ot_is_cancer_driver,patient_id_enc
T2,XAB2,chr19,40.0,3.713572066704308,16820,2890813.0,10042,0,4,0,0.76,23,2,16,0,0.0,72.0,0,11
T2,FCER2,chr19,7.0,2.0794415416798357,2064,2803476.0,13388,1,0,5930,,25,2,23,0,0.0,467.0,0,11
T2,ANGPTL4,chr19,13.0,2.6390573296152584,9710,2150045.0,11148,1,1,0,1.13,24,1,23,0,0.0,533.0,0,11
T2,MYO1F,chr19,33.0,3.5263605246161616,30719,1956813.0,60001,1,4,0,0.795,75,1,68,3,0.0,100.0,0,11
T2,ADAMTS10,chr19,49.0,3.912023005428146,16400,1909223.0,30495,1,7,0,0.7643,48,4,26,7,0.0,115.0,0,11
T2,ZNF266,chr19,51.0,3.9512437185814275,35047,1103004.0,23177,1,1,0,1.07,10,2,4,0,0.0,49.0,0,11
T2,COL5A3,chr19,84.0,4.442651256490317,33988,527042.0,50943,0,3,0,0.7667,49,1,27,4,0.0,164.0,0,11
T2,TYK2,chr19,9.0,2.302585092994046,20095,143045.0,30080,1,3,0,0.7767,47,3,25,7,0.0,622.0,0,11
T2,S1PR5,chr19,9.0,2.302585092994046,6445,7928.0,5189,1,2,0,0.83,13,2,11,0,0.0,172.0,0,11
T2,DOCK6,chr19,20.0,3.044522437723423,10749,290951.0,63229,0,4,0,0.8675,89,4,70,2,0.0,174.0,0,11
T2,ZNF799,chr19,34.0,3.5553480614894135,16152,553459.0,11255,1,1,0,0.87,7,3,3,0,0.0,15.0,0,11
T2,ZNF443,chr19,50.0,3.9318256327243257,19644,517201.0,11315,1,1,0,0.82,8,2,5,0,0.0,15.0,0,11
T2,ZNF709,chr19,22.0,3.1354942159291497,13258,437982.0,52670,1,3,0,0.8367,29,1,20,0,0.0,12.0,0,11
T2,KLF1,chr19,23.0,3.1780538303479458,2604,53981.0,2779,0,1,0,0.87,9,1,8,0,0.0,313.0,0,11
T2,TRMT1,chr19,11.0,2.4849066497880004,1491,180480.0,12668,0,1,0,0.83,18,3,13,0,0.0,82.0,0,11
T2,PODNL1,chr19,26.0,3.295836866004329,1409,163283.0,22209,1,2,0,0.805,32,5,17,1,0.0,48.0,0,11
T2,PRKACA,chr19,15.0,2.772588722239781,2357,2357.0,26396,0,1,0,0.98,41,3,34,2,2.0,385.0,1,11
T2,ADGRE2,chr19,56.0,4.04305126783455,36991,590976.0,46168,1,0,160210,,31,2,13,3,0.0,225.0,0,11
T2,OR7A10,chr19,20.0,3.044522437723423,5399,489022.0,8456,1,0,130282,,4,0,3,1,0.0,6.0,0,11
T2,EPHX3,chr19,19.0,2.995732273553991,8737,107691.0,6692,0,2,0,0.865,9,3,6,0,0.0,47.0,0,11
T2,SLC35E1,chr19,30.0,3.4339872044851463,14664,1225206.0,22584,1,1,0,1.09,23,1,16,2,0.0,27.0,0,11
T2,MED26,chr19,15.0,2.772588722239781,224,1218785.0,54155,0,1,0,1.03,109,6,100,0,0.0,16.0,0,11
T2,DDA1,chr19,12.0,2.5649493574615367,8296,546849.0,13780,0,1,0,0.77,30,1,28,0,0.0,38.0,0,11
T2,RPL18A,chr19,30.0,3.4339872044851463,5849,5948.0,4285,0,1,0,0.96,10,3,7,0,0.0,75.0,0,11
T2,IL12RB1,chr19,18.0,2.9444389791664403,4458,255331.0,39949,1,1,0,0.75,43,4,32,0,0.0,261.0,0,11
T2,IFI30,chr19,22.0,3.1354942159291497,9189,315902.0,4959,1,1,0,0.88,13,1,12,0,0.0,123.0,0,11
T2,SSBP4,chr19,32.0,3.4965075614664802,10466,113718.0,15699,0,3,0,0.8567,50,4,46,0,0.0,32.0,0,11
T2,RFXANK,chr19,16.0,2.833213344056216,22563,485754.0,10887,1,2,0,0.785,16,2,12,0,0.0,77.0,0,11
T2,LPAR2,chr19,14.0,2.70805020110221,396,945686.0,5291,1,2,0,0.79,11,2,9,0,0.0,759.0,0,11
T2,ZNF486,chr19,51.0,3.9512437185814275,43088,1440486.0,33274,0,0,114916,,19,1,16,0,0.0,33.0,0,11
T2,ZNF708,chr19,53.0,3.9889840465642745,86857,2558928.0,45392,1,0,134101,,23,2,18,0,0.0,63.0,0,11
T2,ZNF208,chr19,7.0,2.0794415416798357,74980,3252329.0,77991,1,2,0,0.735,10,3,2,0,0.0,65.0,0,11
T2,ZNF675,chr19,53.0,3.9889840465642745,137132,4866448.0,161589,1,0,54189,,88,2,67,2,0.0,32.0,0,11
T2,LRP3,chr19,12.0,2.5649493574615367,21259,146190.0,31261,0,3,0,0.84,58,1,47,1,0.0,75.0,0,11
T2,CEBPG,chr19,12.0,2.5649493574615367,14254,85405.0,9001,0,1,0,1.06,15,1,13,0,0.0,77.0,0,11
T2,ZNF181,chr19,11.0,2.4849066497880004,28145,1403476.0,11231,1,1,0,0.96,8,2,4,0,0.0,7.0,0,11
T2,KMT2B,chr19,36.0,3.6109179126442243,6025,2409414.0,20907,1,4,0,0.745,55,1,53,0,0.0,540.0,0,11
T2,PROSER3,chr19,48.0,3.8918202981106265,3944,2459553.0,13255,0,1,0,0.87,19,1,17,0,0.0,31.0,0,11
T2,PRODH2,chr19,61.0,4.127134385045092,13792,2496973.0,13324,1,0,24108,,15,1,7,2,0.0,78.0,0,11
T2,TBCB,chr19,12.0,2.5649493574615367,1438,2810317.0,11658,0,2,0,0.81,17,5,11,0,0.0,39.0,0,11
T2,ZNF527,chr19,38.0,3.6635616461296463,26670,2941145.0,22005,1,1,0,0.97,7,1,2,0,0.0,15.0,0,11
T2,SPINT2,chr19,22.0,3.1354942159291497,4203,2045704.0,48580,1,2,0,0.835,89,4,82,0,0.0,184.0,0,11
T2,LGALS13,chr19,20.0,3.044522437723423,31080,714092.0,4950,1,0,62179,,5,1,4,0,0.0,226.0,0,11
T2,LGALS16,chr19,8.0,2.1972245773362196,24979,654602.0,4734,0,0,115568,,3,0,3,0,0.0,183.0,0,11
T2,ZNF546,chr19,75.0,4.330733340286331,5967,307369.0,36904,0,1,0,0.84,22,1,14,1,0.0,15.0,0,11
T2,AKT2,chr19,17.0,2.8903717578961645,6795,6795.0,55219,1,1,0,0.91,121,5,112,0,4.0,759.0,1,11
T2,SERTAD1,chr19,19.0,2.995732273553991,5257,135199.0,4403,0,1,0,0.86,12,1,11,0,0.0,92.0,0,11
T2,LTBP4,chr19,94.0,4.553876891600541,7932,299415.0,36938,1,11,0,0.8209,83,4,78,0,0.0,355.0,0,11
T2,CYP2A13,chr19,62.0,4.143134726391533,2741,791569.0,7744,1,1,0,0.93,3,0,0,0,0.0,56.0,0,11
T2,DMRTC2,chr19,13.0,2.6390573296152584,92,32444.0,7590,0,1,0,0.73,6,1,1,1,0.0,145.0,0,11
T2,ERFL,chr19,18.0,2.9444389791664403,21392,29778.0,20745,0,3,0,0.7567,52,1,49,0,0.0,7.0,0,11
T2,ATP1A3,chr19,101.0,4.624972813284271,26656,146874.0,30915,1,2,0,0.75,43,2,30,1,0.0,682.0,0,11
T2,PSG1,chr19,37.0,3.6375861597263857,46159,565126.0,13358,1,0,168303,,16,1,12,0,0.0,125.0,0,11
T2,PSG7,chr19,52.0,3.970291913552122,1217,667453.0,13075,0,0,225971,,16,1,12,0,0.0,59.0,0,11
T2,ZNF155,chr19,9.0,2.302585092994046,4761,1398295.0,30464,1,0,4601,,10,1,5,0,0.0,9.0,0,11
T2,ZNF230,chr19,28.0,3.367295829986474,17485,1385469.0,10990,0,1,0,1.04,10,1,6,0,0.0,16.0,0,11
T2,IGSF23,chr19,31.0,3.4657359027997265,32999,790354.0,23224,0,0,6987,,35,1,28,1,0.0,16.0,0,11
T2,CEACAM19,chr19,57.0,4.060443010546419,8171,716811.0,22082,1,0,14716,,34,1,27,0,0.0,32.0,0,11
T2,BCL3,chr19,53.0,3.9889840465642745,24226,647439.0,12339,1,3,0,0.8067,37,2,35,0,0.0,639.0,0,11
T2,DMPK,chr19,32.0,3.4965075614664802,5704,405930.0,12843,1,2,0,0.765,32,2,28,0,0.0,503.0,0,11
T2,IGFL2,chr19,26.0,3.295836866004329,9199,727090.0,18192,1,0,63920,,10,1,5,0,0.0,66.0,0,11
T2,HIF3A,chr19,11.0,2.4849066497880004,19275,583230.0,46391,1,2,0,0.745,50,6,36,2,0.0,209.0,0,11
T2,PNMA8B,chr19,7.0,2.0794415416798357,11578,353540.0,8973,0,3,0,0.8967,26,3,22,0,0.0,17.0,0,11
T2,EMP3,chr19,46.0,3.8501476017100584,22305,655810.0,9250,1,2,0,0.79,22,3,19,0,0.0,160.0,0,11
T2,DBP,chr19,75.0,4.330733340286331,9043,326479.0,7349,0,3,0,0.7533,21,2,19,0,0.0,270.0,0,11
T2,BAX,chr19,8.0,2.1972245773362196,3748,3748.0,6983,1,1,0,0.93,14,1,12,0,6.0,1434.0,1,11
T2,CD37,chr19,17.0,2.8903717578961645,4693,375663.0,8164,1,3,0,0.7167,24,4,20,0,0.0,212.0,0,11
T2,SLC17A7,chr19,12.0,2.5649493574615367,1983,486399.0,13798,0,6,0,0.785,34,2,30,0,0.0,164.0,0,11
T2,ZNF473,chr19,10.0,2.3978952727983707,27933,386423.0,27700,1,2,0,0.87,28,4,17,1,0.0,21.0,0,11
T2,GARIN5A,chr19,55.0,4.02535169073515,3071,95733.0,10081,1,1,0,0.82,14,2,11,0,0.0,122.0,0,11
T2,SIGLECL1,chr19,13.0,2.6390573296152584,14078,876222.0,22982,1,0,1844,,25,2,18,0,0.0,8.0,0,11
T2,ZNF615,chr19,16.0,2.833213344056216,8855,153851.0,16898,0,1,0,0.94,7,2,1,0,0.0,40.0,0,11
T2,ZNF578,chr19,49.0,3.912023005428146,11622,270995.0,63329,0,2,0,0.845,39,1,23,0,0.0,21.0,0,11
T2,ZNF600,chr19,14.0,2.70805020110221,23161,592723.0,36878,0,1,0,0.77,29,3,24,0,0.0,19.0,0,11
T2,FAM90A27P,chr19,20.0,3.044522437723423,4070,864318.0,7485,0,0,6211,,2,0,1,1,0.0,2.0,0,11
T2,ZNF845,chr19,32.0,3.4965075614664802,27527,831488.0,23157,0,1,0,0.88,8,1,4,0,0.0,60.0,0,11
T2,ZNF813,chr19,20.0,3.044522437723423,14333,684340.0,28552,0,1,0,0.83,20,1,16,0,0.0,22.0,0,11
T2,PRKCG,chr19,11.0,2.4849066497880004,4078,262598.0,28462,0,4,0,0.8425,45,1,31,2,0.0,1098.0,0,11
T2,NAT14,chr19,39.0,3.6888794541139363,2237,1345241.0,2381,0,2,0,0.695,9,2,7,0,0.0,11.0,0,11
T2,ZNF579,chr19,7.0,2.0794415416798357,14700,1428506.0,4142,1,1,0,0.81,8,1,4,0,0.0,10.0,0,11
T2,EPN1,chr19,28.0,3.367295829986474,8989,1528410.0,34749,0,3,0,0.93,75,2,63,3,0.0,51.0,0,11
T2,NLRP5,chr19,18.0,2.9444389791664403,18670,1830395.0,75035,1,0,24862,,19,0,3,1,0.0,85.0,0,11
T2,ZNF835,chr19,10.0,2.3978952727983707,7191,2526882.0,9803,0,2,0,0.87,15,1,5,0,0.0,12.0,0,11
T2,ZNF814,chr19,13.0,2.6390573296152584,17866,3733498.0,40343,0,2,0,0.81,29,5,17,0,0.0,22.0,0,11
T2,RSAD2,chr2,11.0,2.4849066497880004,445466,9518305.0,32682,1,1,0,0.94,40,4,34,0,0.0,314.0,0,11
T2,GRHL1,chr2,94.0,4.553876891600541,19348,5967355.0,50584,0,1,0,1.13,75,3,71,0,0.0,270.0,0,11
T2,RRM2,chr2,53.0,3.9889840465642745,68486,5749212.0,91027,0,2,0,0.96,143,6,120,5,0.0,421.0,0,11
T2,HPCAL1,chr2,13.0,2.6390573296152584,31891,5668931.0,126479,0,3,0,0.8267,252,7,238,1,0.0,82.0,0,11
T2,MFSD2B,chr2,12.0,2.5649493574615367,38022,1370531.0,53240,1,2,0,0.795,66,5,48,3,0.0,229.0,0,11
T2,ASXL2,chr2,81.0,4.406719247264253,101395,434502.0,144734,0,1,0,0.91,118,2,101,6,0.0,269.0,0,11
T2,HADHA,chr2,57.0,4.060443010546419,14534,916988.0,54409,1,1,0,0.73,49,1,42,2,0.0,501.0,0,11
T2,TMEM214,chr2,8.0,2.1972245773362196,17531,1672789.0,8787,1,1,0,1.08,12,1,8,0,0.0,43.0,0,11
T2,SLC4A1AP,chr2,40.0,3.713572066704308,16484,2304352.0,31940,1,1,0,0.77,24,4,17,0,,,0,11
T2,MRPL33,chr2,75.0,4.330733340286331,40107,2389020.0,216370,1,2,0,0.87,230,4,194,7,,,0,11
T2,CEBPZOS,chr2,10.0,2.3978952727983707,15528,11833355.0,25082,1,1,0,0.93,27,2,21,0,,,0,11
T2,HNRNPLL,chr2,8.0,2.1972245773362196,76138,13184858.0,41617,1,1,0,0.96,56,4,46,1,,,0,11
T2,GEMIN6,chr2,47.0,3.871201010907891,33710,13442654.0,33468,1,1,0,1.04,44,2,35,1,,,0,11
T2,THUMPD2,chr2,36.0,3.6109179126442243,45031,14481717.0,43216,1,1,0,1.01,32,1,21,2,,,0,11
T2,PPM1B,chr2,31.0,3.4657359027997265,40433,18784946.0,76415,1,1,0,0.89,77,1,68,1,,,0,11
T2,SIX3,chr2,76.0,4.343805421853684,282061,19317051.0,4369,0,1,0,0.71,13,1,12,0,,,0,11
T2,FOXN2,chr2,94.0,4.553876891600541,195335,22776406.0,64964,1,1,0,0.88,66,2,61,0,,,0,11
T2,CCDC88A,chr2,21.0,3.091042453358316,5028,30072424.0,132224,1,1,0,0.95,96,4,76,4,,,0,11
T2,PEX13,chr2,28.0,3.367295829986474,48392,35626243.0,34765,0,0,13743,,19,5,9,0,,,0,11
T2,ACTR2,chr2,16.0,2.833213344056216,37151,39848004.0,43508,1,1,0,0.87,37,1,31,1,,,0,11
T2,APLF,chr2,48.0,3.8918202981106265,1491,43126473.0,188290,0,3,0,0.9067,132,2,71,8,,,0,11
T2,AAK1,chr2,19.0,2.995732273553991,15130,44316629.0,216352,1,1,0,0.92,248,4,229,1,,,0,11
T2,ATP6V1B1,chr2,35.0,3.58351893845611,14112,45607293.0,29660,0,1,0,0.95,43,2,26,4,,,0,11
T2,TPRKB,chr2,25.0,3.258096538021482,33598,48361233.0,8317,0,1,0,0.92,5,1,4,0,,,0,11
T2,DOK1,chr2,12.0,2.5649493574615367,9536,49196749.0,8679,0,2,0,0.81,22,6,15,0,,,0,11
T2,POLE4,chr2,18.0,2.9444389791664403,59639,49556414.0,11485,0,1,0,0.94,7,1,4,0,,,0,11
T2,TACR1,chr2,9.0,2.302585092994046,114706,49742224.0,153057,1,1,0,0.68,137,3,78,18,,,0,11
T2,MRPL19,chr2,27.0,3.332204510175204,10757,50293436.0,44068,0,1,0,0.9,33,1,21,3,,,0,11
T2,DNAH6,chr2,39.0,3.6888794541139363,122612,59296477.0,303134,1,1,0,0.96,183,1,123,10,,,0,11
T2,TMSB10,chr2,66.0,4.204692619390966,189036,59373297.0,1757,0,1,0,0.93,5,1,4,0,,,0,11
T2,MAT2A,chr2,19.0,2.995732273553991,1983,60194592.0,6116,1,1,0,1.06,15,2,13,0,,,0,11
T2,VAMP5,chr2,11.0,2.4849066497880004,1624,60240217.0,8975,0,1,0,0.86,17,1,15,0,,,0,11
T2,C2orf68,chr2,36.0,3.6109179126442243,1150,60268326.0,6812,1,1,0,0.9,13,1,11,0,,,0,11
T2,ATOH8,chr2,34.0,3.5553480614894135,26349,60382405.0,40039,1,2,0,0.86,83,1,80,0,,,0,11
T2,MRPL35,chr2,52.0,3.970291913552122,16377,60873142.0,14435,0,0,3620,,19,1,15,0,,,0,11
T2,KDM3A,chr2,12.0,2.5649493574615367,51032,61047025.0,52069,1,1,0,0.99,57,2,50,0,,,0,11
T2,SMYD1,chr2,17.0,2.8903717578961645,3154,62728337.0,45611,1,0,11718,,46,2,40,0,,,0,11
T2,FABP1,chr2,7.0,2.0794415416798357,29964,62755561.0,5133,0,0,42057,,11,1,8,0,,,0,11
T2,ANKRD36C,chr2,30.0,3.4339872044851463,193438,70455803.0,154912,0,1,0,0.77,26,1,14,3,,,0,11
T2,COX5B,chr2,12.0,2.5649493574615367,17457,72286015.0,2321,1,1,0,0.77,5,1,4,0,,,0,11
T2,RGPD3,chr2,19.0,2.995732273553991,100417,81025406.0,77123,1,1,0,0.99,8,1,2,2,,,0,11
T2,LIMS1,chr2,10.0,2.3978952727983707,36595,83154486.0,153575,0,1,0,1.19,197,8,181,0,,,0,11
T2,BUB1,chr2,13.0,2.6390573296152584,27615,85307873.0,41745,0,1,0,0.77,39,1,29,1,,,0,11
T2,IL36B,chr2,53.0,3.9889840465642745,18509,87691768.0,30778,1,1,0,0.73,23,0,11,2,,,0,11
T2,PSD4,chr2,56.0,4.04305126783455,26319,87788416.0,52071,0,2,0,0.94,99,2,92,0,,,0,11
T2,SLC35F5,chr2,44.0,3.8066624897703196,2017,88412086.0,51682,0,1,0,1.16,34,2,22,4,,,0,11
T2,MARCO,chr2,43.0,3.784189633918261,39039,93560543.0,52492,1,0,16903,,41,1,32,1,,,0,11
T2,PTPN18,chr2,27.0,3.332204510175204,41729,105055166.0,19378,1,2,0,0.86,25,1,21,0,,,0,11
T2,DARS1,chr2,13.0,2.6390573296152584,48632,110594878.0,80219,0,1,0,0.79,67,2,60,1,,,0,11
T2,RND3,chr2,40.0,3.713572066704308,325586,124870835.0,70816,0,1,0,0.77,104,2,88,7,,,0,11
T2,CACNB4,chr2,20.0,3.044522437723423,59324,126697253.0,266396,0,1,0,0.96,275,7,196,22,,,0,11
T2,KCNJ3,chr2,14.0,2.70805020110221,210594,129565859.0,160499,1,1,0,0.75,87,3,47,7,,,0,11
T2,DAPL1,chr2,51.0,3.9512437185814275,155524,133297203.0,67464,1,0,105561,,63,1,44,4,,,0,11
T2,PLA2R1,chr2,12.0,2.5649493574615367,13418,134706628.0,130630,0,1,0,0.89,116,1,88,10,,,0,11
T2,FASTKD1,chr2,78.0,4.3694478524670215,19495,144211827.0,45404,1,0,10374,,26,2,15,1,,,0,11
T2,UBR3,chr2,61.0,4.127134385045092,2750,144487602.0,256689,0,1,0,1.09,191,2,130,8,,,0,11
T2,ERICH2,chr2,17.0,2.8903717578961645,24765,145399523.0,32099,1,1,0,0.94,16,3,7,2,,,0,11
T2,METAP1D,chr2,26.0,3.295836866004329,2325,146659678.0,82489,1,2,0,1.045,88,1,74,1,,,0,11
T2,OLA1,chr2,12.0,2.5649493574615367,127912,148778106.0,176161,0,1,0,0.87,126,2,75,13,,,0,11
T2,ATF2,chr2,72.0,4.290459441148391,72532,149753260.0,96132,1,1,0,0.77,60,3,38,3,,,0,11
T2,HNRNPA3,chr2,61.0,4.127134385045092,414255,151455742.0,13519,1,1,0,1.11,27,2,22,0,,,0,11
T2,IFT70A,chr2,12.0,2.5649493574615367,24347,152300499.0,5743,1,1,0,1.08,8,1,4,0,,,0,11
T2,SESTD1,chr2,47.0,3.871201010907891,77551,153844691.0,163154,1,1,0,1.17,116,1,89,7,,,0,11
T2,CWC22,chr2,7.0,2.0794415416798357,36325,154628382.0,62425,0,1,0,1.24,50,1,46,0,,,0,11
T2,ITGAV,chr2,22.0,3.1354942159291497,22269,161225151.0,90891,1,1,0,0.93,76,2,63,3,,,0,11
T2,C2orf88,chr2,59.0,4.0943445622221,39315,164497704.0,323875,1,1,0,0.75,180,4,120,11,,,0,11
T2,DNAH7,chr2,77.0,4.356708826689592,174947,170551300.0,331134,0,1,0,0.84,163,2,72,18,,,0,11
T2,FLACC1,chr2,55.0,4.02535169073515,60912,175953896.0,69127,1,0,93732,,30,1,18,1,,,0,11
T2,STRADB,chr2,48.0,3.8918202981106265,4555,176040713.0,92992,1,1,0,0.89,112,3,102,1,,,0,11
T2,C2CD6,chr2,38.0,3.6635616461296463,53810,176222778.0,131757,1,1,0,0.77,55,1,26,3,,,0,11
T2,FAM117B,chr2,23.0,3.1780538303479458,71093,177221286.0,134788,0,1,0,1.12,111,1,98,2,,,0,11
T2,CYP20A1,chr2,43.0,3.784189633918261,91488,177804874.0,67074,1,1,0,0.89,41,2,28,3,,,0,11
T2,ERBB4,chr2,9.0,2.302585092994046,263071,186933180.0,1163124,1,1,0,0.78,641,2,367,65,,,0,11
T2,AAMP,chr2,70.0,4.2626798770413155,3381,192930969.0,6053,1,1,0,0.89,17,2,12,0,,,0,11
T2,CATIP,chr2,35.0,3.58351893845611,6639,193007628.0,13105,1,1,0,0.94,31,3,28,0,,,0,11
T2,NHEJ1,chr2,16.0,2.833213344056216,48683,193769596.0,91514,0,1,0,0.86,100,2,85,5,,,0,11
T2,RESP18,chr2,37.0,3.6375861597263857,12383,193980579.0,8145,0,1,0,0.85,9,1,6,0,,,0,11
T2,ASIC4,chr2,28.0,3.367295829986474,4259,194167321.0,24602,0,1,0,0.68,48,2,42,1,,,0,11
T2,MFF,chr2,7.0,2.0794415416798357,49241,201933320.0,36037,0,1,0,0.87,32,3,22,1,,,0,11
T2,NMUR1,chr2,86.0,4.465908118654584,15171,206172684.0,7258,0,1,0,0.9,16,1,15,0,,,0,11
T2,PRSS56,chr2,32.0,3.4965075614664802,11952,207165846.0,5328,0,1,0,0.67,15,0,11,1,,,0,11
T2,CHRND,chr2,74.0,4.31748811353631,2547,207185950.0,10674,0,0,1542,,20,2,14,0,,,0,11
T2,GIGYF2,chr2,12.0,2.5649493574615367,30855,207323814.0,163346,0,1,0,0.81,111,5,88,1,,,0,11
T2,INPP5D,chr2,12.0,2.5649493574615367,10791,207706586.0,147936,0,2,0,0.72,205,3,185,0,,,0,11
T2,UGT1A6,chr2,19.0,2.995732273553991,4162,208344855.0,81693,1,2,0,0.84,84,10,61,2,,,0,11
T2,COL6A3,chr2,14.0,2.70805020110221,142079,211929736.0,90402,1,1,0,0.78,109,1,105,0,,,0,11
T2,MLPH,chr2,81.0,4.406719247264253,34950,212107888.0,69894,0,1,0,1.06,111,2,104,0,,,0,11
T2,SNED1,chr2,10.0,2.3978952727983707,44091,215611931.0,96957,1,5,0,0.812,154,5,131,4,,,0,11
T2,SLC52A3,chr20,72.0,4.290459441148391,43012,36611670.0,17320,1,1,0,0.83,21,3,16,0,0.0,95.0,0,11
T2,RAD21L1,chr20,13.0,2.6390573296152584,183,36118829.0,70394,0,3,0,0.7867,74,3,54,2,0.0,201.0,0,11
T2,STK35,chr20,10.0,2.3978952727983707,16384,35259290.0,75271,1,1,0,0.91,102,2,72,7,0.0,93.0,0,11
T2,DDRGK1,chr20,13.0,2.6390573296152584,13241,34153214.0,15966,0,1,0,0.82,31,1,26,0,0.0,96.0,0,11
T2,ADISSP,chr20,16.0,2.833213344056216,204,33575731.0,15233,0,1,0,0.84,30,2,25,0,0.0,24.0,0,11
T2,SHLD1,chr20,72.0,4.290459441148391,57306,31651607.0,114023,1,0,46837,,130,1,118,3,0.0,138.0,0,11
T2,HAO1,chr20,33.0,3.5263605246161616,102663,29506816.0,57535,1,0,78622,,35,1,19,4,0.0,162.0,0,11
T2,TMX4,chr20,23.0,3.1780538303479458,39019,29363879.0,42467,0,1,0,0.99,36,3,20,4,0.0,73.0,0,11
T2,BTBD3,chr20,8.0,2.1972245773362196,600708,26054658.0,35886,1,1,0,0.98,43,4,38,0,0.0,82.0,0,11
T2,FLRT3,chr20,18.0,2.9444389791664403,16522,23023564.0,14646,1,0,326563,,26,1,24,1,0.0,112.0,0,11
T2,RRBP1,chr20,16.0,2.833213344056216,38262,19700640.0,68617,0,2,0,0.86,158,2,138,2,0.0,240.0,0,11
T2,ABHD12,chr20,64.0,4.174387269895637,69556,12023363.0,96124,0,1,0,0.96,142,4,132,0,0.0,155.0,0,11
T2,DEFB116,chr20,19.0,2.995732273553991,24345,6060433.0,5373,1,0,166661,,0,0,0,0,0.0,7.0,0,11
T2,XKR7,chr20,16.0,2.833213344056216,6265,5382787.0,35236,1,3,0,0.9533,42,2,32,2,0.0,5.0,0,11
T2,PLAGL2,chr20,17.0,2.8903717578961645,8582,5145512.0,15239,0,1,0,0.98,32,1,30,0,0.0,150.0,0,11
T2,BPIFA1,chr20,7.0,2.0794415416798357,5896,4114574.0,7316,0,0,158027,,6,0,0,0,0.0,213.0,0,11
T2,BPIFB1,chr20,9.0,2.302585092994046,17004,4088197.0,36900,1,0,90958,,49,0,21,5,0.0,172.0,0,11
T2,E2F1,chr20,48.0,3.8918202981106265,7024,3651264.0,10908,0,2,0,0.875,24,2,22,0,0.0,663.0,0,11
T2,TRPC4AP,chr20,92.0,4.532599493153256,1107,2250698.0,97659,1,2,0,0.835,116,1,109,1,0.0,100.0,0,11
T2,SLA2,chr20,12.0,2.5649493574615367,13910,712378.0,33887,0,0,5939,,39,2,33,0,0.0,108.0,0,11
T2,NDRG3,chr20,14.0,2.70805020110221,45885,644430.0,94362,0,1,0,1.06,71,2,52,5,0.0,219.0,0,11
T2,MROH8,chr20,39.0,3.6888794541139363,3615,161470.0,78362,1,1,0,0.86,68,3,30,7,0.0,68.0,0,11
T2,CTNNBL1,chr20,81.0,4.406719247264253,81915,267442.0,178099,1,1,0,0.91,209,3,191,2,0.0,363.0,0,11
T2,TTPAL,chr20,33.0,3.5263605246161616,48021,1232536.0,24077,0,1,0,1.05,35,2,29,0,0.0,43.0,0,11
T2,MATN4,chr20,39.0,3.6888794541139363,942,2123441.0,19024,1,5,0,0.88,35,3,22,2,0.0,44.0,0,11
T2,PLTP,chr20,16.0,2.833213344056216,6420,2715845.0,13614,1,1,0,0.72,22,3,15,0,0.0,243.0,0,11
T2,ZMYND8,chr20,27.0,3.332204510175204,62582,4105252.0,148590,1,1,0,0.92,294,7,275,1,0.0,174.0,0,11
T2,ARFGEF2,chr20,9.0,2.302585092994046,24929,2905739.0,114982,1,1,0,0.93,122,2,107,3,0.0,114.0,0,11
T2,SNAI1,chr20,88.0,4.48863636973214,23102,1796439.0,5906,0,1,0,1.07,15,1,14,0,0.0,615.0,0,11
T2,UBE2V1,chr20,32.0,3.4965075614664802,64071,1750633.0,34837,1,1,0,0.9,63,2,56,0,0.0,267.0,0,11
T2,KCNG1,chr20,18.0,2.9444389791664403,13754,793031.0,19589,1,4,0,0.9,32,1,24,1,0.0,231.0,0,11
T2,CASS4,chr20,77.0,4.356708826689592,24487,2403182.0,48338,1,0,7932,,72,2,65,0,0.0,60.0,0,11
T2,APCDD1L,chr20,28.0,3.367295829986474,62134,386453.0,56947,0,4,0,0.77,94,1,61,5,0.0,31.0,0,11
T2,HRH3,chr20,18.0,2.9444389791664403,3593,1320666.0,5343,0,2,0,0.735,16,1,15,0,0.0,248.0,0,11
T2,NTSR1,chr20,16.0,2.833213344056216,30901,859441.0,53935,0,1,0,0.97,117,3,108,0,0.0,309.0,0,11
T2,GRIK1,chr21,15.0,2.772588722239781,357986,6422620.0,403100,0,1,0,0.8,320,4,180,19,0.0,174.0,0,11
T2,KRTAP27-1,chr21,77.0,4.356708826689592,6606,5673579.0,681,0,0,397225,,2,0,2,0,0.0,2.0,0,11
T2,SYNJ1,chr21,12.0,2.5649493574615367,50554,3327181.0,99283,0,1,0,0.82,68,2,44,5,0.0,212.0,0,11
T2,EPCIP,chr21,11.0,2.4849066497880004,12093,3203017.0,23070,1,0,18843,,25,1,23,1,0.0,34.0,0,11
T2,MRPS6,chr21,29.0,3.4011973816621555,67682,1999125.0,289028,1,2,0,1.12,313,3,260,11,0.0,49.0,0,11
T2,KCNE2,chr21,19.0,2.995732273553991,53147,1877085.0,190652,0,1,0,1.06,196,3,152,11,0.0,298.0,0,11
