gene_id,gene_name,chrom,start,end,strand,cpg_island_count,cpg_nearest_dist,cpg_mean_obs_exp,encode_ccre_count,encode_promoter_count,encode_enhancer_count,encode_ctcf_count,ot_cancer_hallmark_count,ot_disease_count,ot_is_cancer_driver,replication_timing
ENSG00000186226,LCE1E,chr1,152786214,152788426,1,0,270420,,1,1,0,0,0.0,12.0,0.0,40.78476666666667
ENSG00000172155,LCE1D,chr1,152796721,152798181,1,0,280927,,0,0,0,0,0.0,7.0,0.0,41.0033
ENSG00000197084,LCE1C,chr1,152804832,152806651,-1,0,289038,,2,1,0,0,0.0,16.0,0.0,41.1795
ENSG00000196734,LCE1B,chr1,152811971,152813108,1,0,296177,,0,0,0,0,0.0,16.0,0.0,41.3093
ENSG00000186844,LCE1A,chr1,152827473,152828097,1,0,311679,,1,0,0,0,0.0,9.0,0.0,41.57575
ENSG00000235942,LCE6A,chr1,152842856,152843983,1,0,327062,,1,0,0,0,0.0,5.0,0.0,41.7833
ENSG00000285946,LCE7A,chr1,152859996,152861252,1,0,344202,,1,0,0,0,0.0,1.0,0.0,41.8941
ENSG00000163206,SMCP,chr1,152878322,152885047,1,0,362528,,8,0,6,1,0.0,197.0,0.0,41.8663625
ENSG00000163207,IVL,chr1,152908546,152911886,1,0,349110,,3,1,2,0,0.0,232.0,0.0,41.576724999999996
ENSG00000283227,SPRR5,chr1,152947206,152949255,1,0,311741,,1,0,0,0,0.0,6.0,0.0,41.07183333333333
ENSG00000184148,SPRR4,chr1,152970648,152972574,1,0,288422,,2,0,1,0,0.0,11.0,0.0,40.988
ENSG00000169474,SPRR1A,chr1,152984081,152985814,1,0,275182,,1,1,0,0,0.0,148.0,0.0,41.10476666666667
ENSG00000163209,SPRR3,chr1,153001747,153003856,1,0,257140,,1,0,1,0,0.0,161.0,0.0,41.50246666666667
ENSG00000169469,SPRR1B,chr1,153031203,153032900,1,0,228096,,4,1,1,0,0.0,110.0,0.0,42.78593333333333
ENSG00000163216,SPRR2D,chr1,153039732,153041931,-1,0,219065,,1,0,1,0,0.0,26.0,0.0,43.34843333333333
ENSG00000241794,SPRR2A,chr1,153056120,153057512,-1,0,203484,,2,1,1,0,0.0,261.0,0.0,44.522533333333335
ENSG00000196805,SPRR2B,chr1,153070226,153071611,-1,0,189385,,1,0,0,1,0.0,35.0,0.0,45.70136666666667
ENSG00000203785,SPRR2E,chr1,153093135,153106184,-1,0,154812,,6,0,5,0,0.0,19.0,0.0,48.356664285714274
ENSG00000244094,SPRR2F,chr1,153112121,153113516,-1,0,147480,,0,0,0,0,0.0,27.0,0.0,49.64873333333333
ENSG00000159516,SPRR2G,chr1,153149582,153150890,-1,0,110106,,2,0,2,0,0.0,28.0,0.0,53.03545
ENSG00000203784,LELP1,chr1,153203430,153205120,1,0,55876,,0,0,0,0,0.0,8.0,0.0,56.79576666666667
ENSG00000203783,PRR9,chr1,153217584,153219310,1,0,41686,,3,0,3,0,0.0,33.0,0.0,57.620999999999995
ENSG00000203782,LORICRIN,chr1,153259687,153262124,1,1,0,0.92,4,0,4,0,0.0,156.0,0.0,59.9312
ENSG00000159527,PGLYRP3,chr1,153297116,153312952,-1,0,35279,,7,1,2,0,0.0,172.0,0.0,62.528835294117656
ENSG00000163218,PGLYRP4,chr1,153330120,153348841,-1,0,68283,,22,1,20,0,0.0,119.0,0.0,64.77763999999999
ENSG00000163220,S100A9,chr1,153357767,153361027,1,0,95930,,9,1,8,0,0.0,955.0,0.0,66.0887
ENSG00000163221,S100A12,chr1,153373711,153375621,-1,0,111874,,3,1,2,0,0.0,1009.0,0.0,67.06519999999999
ENSG00000143546,S100A8,chr1,153390032,153391142,-1,0,128195,,3,1,2,0,0.0,1056.0,0.0,67.98675
ENSG00000184330,S100A7A,chr1,153416520,153423222,1,0,112726,,5,0,2,1,0.0,77.0,0.0,69.54294285714286
ENSG00000143556,S100A7,chr1,153457744,153460651,-1,0,75297,,3,1,2,0,0.0,320.0,0.0,71.18312499999999
ENSG00000197956,S100A6,chr1,153534591,153536549,-1,1,0,0.84,5,2,3,0,0.0,614.0,0.0,73.378
ENSG00000196420,S100A5,chr1,153537147,153541765,-1,0,783,,12,2,10,0,0.0,50.0,0.0,73.46331666666667
ENSG00000196154,S100A4,chr1,153543613,153550136,-1,0,7249,,16,4,12,0,0.0,669.0,0.0,73.64441428571429
ENSG00000188015,S100A3,chr1,153547329,153550151,-1,0,10965,,8,2,6,0,0.0,97.0,0.0,73.680425
ENSG00000196754,S100A2,chr1,153560950,153568674,-1,0,24586,,21,6,15,0,0.0,220.0,0.0,74.06883333333333
ENSG00000188643,S100A16,chr1,153606882,153614012,-1,0,19689,,21,4,17,0,0.0,161.0,0.0,75.0363
ENSG00000189334,S100A14,chr1,153614255,153616996,-1,0,16705,,7,3,4,0,0.0,131.0,0.0,75.131625
ENSG00000189171,S100A13,chr1,153618612,153634442,-1,1,0,0.87,27,7,19,0,0.0,98.0,0.0,75.33409375000001
ENSG00000160678,S100A1,chr1,153627926,153632044,1,0,1657,,10,2,8,0,0.0,1276.0,0.0,75.39768000000001
ENSG00000160679,CHTOP,chr1,153633982,153646306,1,1,0,0.87,18,3,13,0,0.0,228.0,0.0,75.57370769230769
ENSG00000143553,SNAPIN,chr1,153658696,153663930,1,1,0,0.96,13,1,11,0,0.0,70.0,0.0,75.93663333333335
ENSG00000143621,ILF2,chr1,153661788,153671028,-1,1,0,1.24,12,1,10,0,0.0,137.0,0.0,76.0181
ENSG00000169418,NPR1,chr1,153677965,153694110,1,2,0,0.825,29,1,23,1,0.0,439.0,0.0,76.33234117647058
ENSG00000143624,INTS3,chr1,153728050,153774808,1,0,25,,63,5,57,0,0.0,81.0,0.0,77.66023958333334
ENSG00000143554,SLC27A3,chr1,153774354,153780158,1,1,0,0.92,17,3,14,0,0.0,73.0,0.0,78.2999
ENSG00000143614,GATAD2B,chr1,153789030,153923360,-1,2,0,0.9,140,6,120,3,0.0,173.0,0.0,79.15485111111113
ENSG00000198837,DENND4B,chr1,153928864,153946744,-1,2,0,0.79,38,1,34,0,0.0,40.0,0.0,78.00308947368421
ENSG00000160741,CRTC2,chr1,153947669,153958634,-1,1,0,1.26,16,1,14,0,0.0,170.0,0.0,77.65852500000001
ENSG00000143570,SLC39A1,chr1,153959099,153968667,-1,2,0,0.885,21,7,12,0,0.0,105.0,0.0,77.4748
ENSG00000285779,,chr1,153959151,153975887,-1,2,0,0.885,26,7,17,0,0.0,0.0,0.0,77.42977777777779
ENSG00000143578,CREB3L4,chr1,153963719,153974364,1,1,0,0.97,19,5,12,0,0.0,219.0,0.0,77.40601818181817
ENSG00000143543,JTB,chr1,153974269,153977674,-1,1,0,0.91,5,1,4,0,0.0,377.0,0.0,77.3305
ENSG00000285641,,chr1,153975850,153986246,-1,1,0,0.91,18,3,13,0,0.0,0.0,0.0,77.29856363636364
ENSG00000143545,RAB13,chr1,153981617,153986377,-1,0,3568,,7,2,5,0,0.0,172.0,0.0,77.28286
ENSG00000177954,RPS27,chr1,153990749,153992333,1,1,0,0.95,6,1,5,0,0.0,175.0,0.0,77.27445
ENSG00000143552,NUP210L,chr1,153992690,154155116,-1,0,1656,,82,2,38,7,0.0,175.0,0.0,78.34710552147239
ENSG00000143549,TPM3,chr1,154155308,154194648,-1,1,0,0.73,58,4,53,0,0.0,504.0,0.0,78.07111951219512
ENSG00000163263,CFAP141,chr1,154199085,154206333,-1,0,14034,,7,0,6,0,0.0,9.0,0.0,77.49449999999999
ENSG00000143612,C1orf43,chr1,154206668,154220681,-1,1,0,1.02,16,2,13,0,0.0,46.0,0.0,77.29457333333333
ENSG00000143569,UBAP2L,chr1,154220179,154271510,1,1,0,1.02,31,2,24,0,0.0,231.0,0.0,76.96796981132074
ENSG00000143575,HAX1,chr1,154269393,154275882,1,1,0,0.88,7,1,6,0,0.0,376.0,0.0,76.87256250000002
ENSG00000143595,AQP10,chr1,154321090,154325325,1,0,237,,11,2,8,0,0.0,46.0,0.0,76.92998
ENSG00000143515,ATP8B2,chr1,154325520,154351307,1,2,0,0.925,53,5,46,0,0.0,62.0,0.0,76.85996538461538
ENSG00000160712,IL6R,chr1,154405193,154469450,1,1,0,0.82,118,4,111,0,0.0,1063.0,0.0,74.20872769230769
ENSG00000169291,SHE,chr1,154469772,154502472,-1,1,0,0.91,46,3,40,0,0.0,44.0,0.0,71.5922909090909
ENSG00000163239,TDRD10,chr1,154502219,154548147,1,1,0,0.91,39,3,22,2,0.0,51.0,0.0,69.26092978723405
ENSG00000160714,UBE2Q1,chr1,154548550,154559028,-1,1,0,1.05,19,1,17,0,0.0,106.0,0.0,67.64163636363638
ENSG00000160716,CHRNB2,chr1,154567778,154580013,1,2,0,0.885,24,1,17,1,0.0,275.0,0.0,66.6928
ENSG00000160710,ADAR,chr1,154581695,154628013,-1,2,0,0.92,65,4,58,0,0.0,475.0,0.0,65.6210170212766
ENSG00000143603,KCNN3,chr1,154697455,154870281,-1,2,0,0.845,278,3,250,3,0.0,237.0,0.0,70.43314310344829
ENSG00000163344,PMVK,chr1,154924732,154937008,-1,1,0,0.92,14,1,11,0,0.0,71.0,0.0,77.28436923076923
ENSG00000163346,PBXIP1,chr1,154944059,154956451,-1,0,5001,,28,2,26,0,0.0,261.0,0.0,77.74520769230769
ENSG00000163348,PYGO2,chr1,154957026,154963853,-1,1,0,0.89,18,2,15,0,0.0,122.0,0.0,77.983525
ENSG00000160691,SHC1,chr1,154962284,154974395,-1,2,0,1.065,31,3,27,0,0.0,402.0,0.0,78.14945384615385
ENSG00000173207,CKS1B,chr1,154974641,154979251,1,1,0,1.04,10,2,7,0,0.0,160.0,0.0,78.3472
ENSG00000160688,FLAD1,chr1,154983338,154993111,1,0,6283,,19,4,13,0,0.0,153.0,0.0,78.59023636363638
ENSG00000163352,LENEP,chr1,154993586,154994315,1,0,5079,,4,2,2,0,0.0,5.0,0.0,78.7244
ENSG00000160685,ZBTB7B,chr1,155002543,155018525,1,1,0,0.64,44,4,40,0,0.0,164.0,0.0,79.11688823529411
ENSG00000163354,DCST2,chr1,155018520,155033781,-1,0,14460,,29,0,26,0,0.0,157.0,0.0,79.48863125
ENSG00000163357,DCST1,chr1,155033824,155050930,1,1,0,0.9,33,0,31,0,0.0,177.0,0.0,79.88506111111113
ENSG00000143537,ADAM15,chr1,155050566,155062780,1,2,0,0.82,22,1,19,0,0.0,181.0,0.0,80.25278461538461
ENSG00000243364,EFNA4,chr1,155063737,155069553,1,1,0,0.74,10,2,7,0,0.0,119.0,0.0,80.51024285714286
ENSG00000251246,EFNA4-EFNA3,chr1,155063748,155086807,1,4,0,0.7575,57,3,53,0,0.0,0.0,0.0,80.73119583333333
ENSG00000143590,EFNA3,chr1,155078823,155087538,1,2,0,0.745,27,1,26,0,0.0,131.0,0.0,80.9394
ENSG00000169242,EFNA1,chr1,155127876,155134899,1,1,0,0.84,17,1,16,0,0.0,320.0,0.0,82.131475
ENSG00000169241,SLC50A1,chr1,155135344,155138857,1,1,0,0.92,9,2,7,0,0.0,137.0,0.0,82.25249999999998
ENSG00000179085,DPM3,chr1,155139886,155140595,-1,1,0,0.88,4,2,2,0,0.0,98.0,0.0,82.32695000000001
ENSG00000163463,KRTCAP2,chr1,155169408,155173475,-1,1,0,0.8,5,1,3,0,0.0,60.0,0.0,82.8777
ENSG00000273088,,chr1,155169409,155187272,-1,1,0,0.8,39,4,33,0,0.0,0.0,0.0,82.97288947368422
ENSG00000163462,TRIM46,chr1,155173787,155184971,1,0,325,,28,2,25,0,0.0,98.0,0.0,82.99465833333333
ENSG00000185499,MUC1,chr1,155185824,155192916,-1,1,0,0.73,13,2,11,0,0.0,1350.0,0.0,83.1118
ENSG00000169231,THBS3,chr1,155195587,155209051,-1,1,0,0.77,30,3,27,0,0.0,167.0,0.0,83.22134285714286
ENSG00000173171,MTX1,chr1,155208695,155213824,1,1,0,0.77,8,2,6,0,0.0,93.0,0.0,83.27148333333334
ENSG00000177628,GBA1,chr1,155234447,155245178,-1,0,5113,,16,2,14,0,0.0,886.0,0.0,83.25427499999999
ENSG00000160767,ENTREP3,chr1,155247205,155255795,-1,2,0,0.675,20,3,17,0,0.0,34.0,0.0,83.168
ENSG00000116521,SCAMP3,chr1,155255979,155262433,-1,1,0,0.86,8,1,4,0,0.0,64.0,0.0,83.08962857142858
ENSG00000176444,CLK2,chr1,155262868,155278491,-1,3,0,1.0133,21,3,14,0,0.0,93.0,0.0,82.92826875
ENSG00000143630,HCN3,chr1,155277328,155289848,1,1,0,0.79,22,1,13,2,0.0,143.0,0.0,82.69604285714286
ENSG00000143627,PKLR,chr1,155289293,155301438,-1,1,0,0.66,18,2,8,3,0.0,491.0,0.0,82.44313076923075
ENSG00000160752,FDPS,chr1,155304786,155320666,1,1,0,0.99,21,1,17,0,0.0,239.0,0.0,81.95890588235294
ENSG00000160753,RUSC1,chr1,155320739,155331118,1,2,0,0.71,22,5,17,0,0.0,59.0,0.0,81.55026363636362
ENSG00000116539,ASH1L,chr1,155335268,155563162,-1,1,0,1.06,160,5,134,4,0.0,402.0,0.0,77.85102445414846
ENSG00000125459,MSTO1,chr1,155563235,155616511,1,2,0,1.01,43,3,29,3,0.0,123.0,0.0,78.48401454545454
ENSG00000287839,,chr1,155626755,155648640,-1,0,16218,,17,1,15,0,0.0,8.0,0.0,79.6035304347826
ENSG00000163374,YY1AP1,chr1,155659446,155689334,-1,1,0,0.93,20,4,8,1,0.0,1101.0,0.0,79.95597741935485
ENSG00000132676,DAP3,chr1,155687833,155739014,1,1,0,0.93,47,4,36,0,0.0,108.0,0.0,80.16586923076923
ENSG00000116580,GON4L,chr1,155749659,155859400,-1,1,0,0.89,73,2,57,2,0.0,229.0,0.0,81.75902272727275
ENSG00000132718,SYT11,chr1,155859449,155885199,1,2,0,0.83,27,2,24,0,0.0,80.0,0.0,83.28487777777777
ENSG00000143622,RIT1,chr1,155897808,155911408,-1,0,22873,,12,2,10,0,0.0,211.0,0.0,83.52417142857142
ENSG00000132680,KHDC4,chr1,155913043,155934413,-1,1,0,1.2,28,2,20,1,0.0,43.0,0.0,83.45630454545454
ENSG00000173080,RXFP4,chr1,155941638,155943087,1,0,7122,,4,1,3,0,0.0,85.0,0.0,83.28444999999999
ENSG00000116584,ARHGEF2,chr1,155946851,156007070,-1,2,0,0.765,100,7,93,0,0.0,708.0,0.0,82.77786229508196
ENSG00000163479,SSR2,chr1,156009041,156020968,-1,1,0,0.85,16,2,11,1,0.0,55.0,0.0,82.18253076923075
ENSG00000160803,UBQLN4,chr1,156035299,156053798,-1,1,0,0.83,22,1,15,2,0.0,89.0,0.0,81.82459
ENSG00000116586,LAMTOR2,chr1,156054738,156058510,1,1,0,0.9,5,1,4,0,0.0,280.0,0.0,81.7091
ENSG00000132698,RAB25,chr1,156061148,156070514,1,0,6038,,16,1,13,0,0.0,144.0,0.0,81.64116363636363
ENSG00000254726,MEX3A,chr1,156072013,156082465,-1,3,0,0.8033,26,1,25,0,0.0,123.0,0.0,81.57066363636363
ENSG00000160789,LMNA,chr1,156082572,156140081,1,4,0,0.7375,125,6,117,0,1.0,1552.0,1.0,81.44251034482761
ENSG00000196189,SEMA4A,chr1,156147366,156178869,1,0,10986,,66,4,58,1,0.0,344.0,0.0,81.42416363636364
ENSG00000160785,SLC25A44,chr1,156193932,156212796,1,2,0,0.925,22,1,21,0,0.0,62.0,0.0,81.553865
ENSG00000260238,PMF1-BGLAP,chr1,156212982,156243332,1,2,0,0.965,50,2,45,2,0.0,1.0,0.0,81.65770322580646
ENSG00000160783,PMF1,chr1,156212989,156240423,1,2,0,0.965,44,1,40,2,0.0,39.0,0.0,81.6521142857143
ENSG00000242252,BGLAP,chr1,156242184,156243317,1,0,2260,,3,1,2,0,0.0,751.0,0.0,81.71135000000001
ENSG00000160781,PAQR6,chr1,156243320,156248117,-1,1,0,0.82,13,1,12,0,0.0,55.0,0.0,81.71925
ENSG00000198952,SMG5,chr1,156249223,156282844,-1,1,0,0.89,36,1,35,0,0.0,53.0,0.0,81.72475142857142
ENSG00000163472,TMEM79,chr1,156282935,156293185,1,1,0,0.85,15,2,13,0,0.0,330.0,0.0,81.64820909090908
ENSG00000198715,GLMP,chr1,156290089,156295689,-1,1,0,0.85,13,1,12,0,0.0,183.0,0.0,81.61105714285715
ENSG00000189030,VHLL,chr1,156298624,156299307,-1,0,6990,,1,0,0,0,0.0,254.0,0.0,81.5566
ENSG00000163468,CCT3,chr1,156308960,156367873,-1,1,0,1.0,50,3,34,2,0.0,167.0,0.0,80.93809000000002
ENSG00000163467,TSACC,chr1,156337314,156346995,1,1,0,1.0,13,3,7,1,0.0,92.0,0.0,80.89125454545454
ENSG00000132677,RHBG,chr1,156369209,156385219,1,1,0,0.75,24,1,20,0,0.0,51.0,0.0,80.16585294117647
ENSG00000116604,MEF2D,chr1,156463727,156501266,-1,1,0,0.84,87,4,82,0,0.0,181.0,0.0,79.58303157894736
ENSG00000183856,IQGAP3,chr1,156525405,156572604,-1,1,0,0.75,51,1,44,2,0.0,222.0,0.0,80.67333469387755
ENSG00000187862,TTC24,chr1,156579723,156587719,1,0,4165,,14,0,13,0,0.0,11.0,0.0,81.28265555555555
ENSG00000163382,NAXE,chr1,156591743,156609507,1,1,0,0.79,27,2,22,0,0.0,172.0,0.0,81.53095789473684
ENSG00000160818,GPATCH4,chr1,156594301,156601496,-1,0,2213,,13,1,10,0,0.0,20.0,0.0,81.48372499999999
ENSG00000132702,HAPLN2,chr1,156619331,156626361,1,1,0,0.82,14,2,12,0,0.0,25.0,0.0,81.79882500000001
ENSG00000132692,BCAN,chr1,156641390,156659532,1,3,0,0.95,42,3,30,2,0.0,92.0,0.0,82.045175
ENSG00000132688,NES,chr1,156668763,156677407,-1,1,0,0.86,21,1,19,0,0.0,682.0,0.0,82.14796666666666
ENSG00000143320,CRABP2,chr1,156699597,156708094,-1,1,0,0.68,19,2,17,0,0.0,305.0,0.0,82.12538888888889
ENSG00000143319,ISG20L2,chr1,156720796,156728766,-1,1,0,1.02,14,2,11,0,0.0,27.0,0.0,81.99678888888887
ENSG00000143303,METTL25B,chr1,156728442,156736960,1,1,0,1.02,9,2,7,0,0.0,19.0,0.0,81.92613
ENSG00000143314,MRPL24,chr1,156737294,156741590,-1,1,0,0.85,7,1,5,0,0.0,36.0,0.0,81.84853333333332
ENSG00000143321,HDGF,chr1,156742109,156766925,-1,1,0,1.13,49,2,46,0,0.0,213.0,0.0,81.63176923076922
ENSG00000143294,PRCC,chr1,156750610,156800817,1,2,0,0.91,63,5,53,2,0.0,169.0,0.0,81.20982156862745
ENSG00000027869,SH2D2A,chr1,156806235,156817014,-1,1,0,0.78,26,3,23,0,0.0,64.0,0.0,80.31779999999999
ENSG00000198400,NTRK1,chr1,156815636,156881850,1,3,0,0.7333,109,5,74,7,8.0,1247.0,1.0,78.97988656716416
ENSG00000027644,INSRR,chr1,156840063,156859117,-1,3,0,0.7333,37,1,15,2,0.0,59.0,0.0,78.99105
ENSG00000187800,PEAR1,chr1,156893666,156916432,1,2,0,0.735,46,2,37,2,0.0,122.0,0.0,76.66092173913043
ENSG00000160838,LRRC71,chr1,156920631,156933094,1,3,0,0.8267,29,1,12,1,0.0,125.0,0.0,75.72149999999999
ENSG00000132694,ARHGEF11,chr1,156934840,157046903,-1,1,0,1.17,104,2,76,4,0.0,100.0,0.0,73.41994336283186
ENSG00000253831,ETV3L,chr1,157092043,157117877,-1,0,20080,,50,2,39,2,0.0,23.0,0.0,70.21445925925926
ENSG00000117036,ETV3,chr1,157121191,157138474,-1,1,0,0.82,26,2,22,0,0.0,80.0,0.0,69.76240555555556
ENSG00000143297,FCRL5,chr1,157513377,157552515,-1,0,318032,,29,1,21,1,0.0,146.0,0.0,56.95687317073171
ENSG00000163518,FCRL4,chr1,157573747,157598085,-1,0,378402,,18,1,13,1,0.0,174.0,0.0,52.629588000000005
ENSG00000160856,FCRL3,chr1,157674321,157700901,-1,0,278029,,17,1,16,0,0.0,145.0,0.0,45.82571071428571
ENSG00000132704,FCRL2,chr1,157745733,157777269,-1,0,201661,,26,1,23,0,0.0,82.0,0.0,42.05530625
ENSG00000163534,FCRL1,chr1,157792249,157820183,-1,0,158747,,23,1,20,1,0.0,83.0,0.0,40.06247241379311
ENSG00000073754,CD5L,chr1,157830911,157898256,-1,0,80674,,41,0,28,6,0.0,323.0,0.0,37.988991176470584
ENSG00000183853,KIRREL1,chr1,157993273,158100262,1,1,0,0.8,138,2,130,1,0.0,218.0,0.0,35.709830555555556
ENSG00000288460,SMIM42,chr1,158127287,158128301,-1,0,13537,,1,0,0,0,0.0,3.0,0.0,35.40755
ENSG00000158473,CD1D,chr1,158178015,158186427,1,2,0,0.85,14,4,10,0,0.0,717.0,0.0,35.268255555555555
ENSG00000158477,CD1A,chr1,158254424,158258269,1,0,72711,,5,1,4,0,0.0,660.0,0.0,35.3312
ENSG00000158481,CD1C,chr1,158289923,158294774,1,0,108210,,7,1,6,0,0.0,472.0,0.0,35.68898333333333
ENSG00000158485,CD1B,chr1,158327951,158331531,-1,0,146238,,6,0,6,0,0.0,375.0,0.0,36.6149
ENSG00000158488,CD1E,chr1,158353696,158357553,1,0,171983,,8,1,7,0,0.0,95.0,0.0,37.723819999999996
ENSG00000186306,OR10T2,chr1,158398522,158399466,-1,0,216809,,3,1,2,0,0.0,5.0,0.0,40.4447
ENSG00000180708,OR10K2,chr1,158418210,158426237,-1,0,236497,,4,0,4,0,0.0,5.0,0.0,42.25177777777778
ENSG00000173285,OR10K1,chr1,158461574,158470857,1,0,279861,,0,0,0,0,0.0,3.0,0.0,45.99077
ENSG00000198965,OR10R2,chr1,158472220,158480936,1,0,290507,,2,0,0,1,0.0,1.0,0.0,46.80550000000001
ENSG00000197532,OR6Y1,chr1,158544550,158554405,-1,0,362837,,2,0,1,0,0.0,1.0,0.0,51.57395
ENSG00000186440,OR6P1,chr1,158560606,158570580,-1,0,378893,,4,0,3,0,0.0,2.0,0.0,52.30555454545454
ENSG00000279111,OR10X1,chr1,158578919,158579899,-1,0,397206,,1,0,0,0,0.0,1.0,0.0,52.81614999999999
ENSG00000198967,OR10Z1,chr1,158605268,158612514,1,0,423555,,4,0,0,0,0.0,10.0,0.0,53.69167777777777
ENSG00000163554,SPTA1,chr1,158610704,158686715,-1,0,428991,,44,1,19,4,0.0,944.0,0.0,54.39852467532468
ENSG00000196171,OR6K2,chr1,158699678,158700652,-1,0,470760,,0,0,0,0,0.0,4.0,0.0,54.7315
ENSG00000203757,OR6K3,chr1,158716327,158720720,-1,0,450692,,4,0,2,0,0.0,3.0,0.0,54.55623333333333
ENSG00000197403,OR6N1,chr1,158747814,158772195,-1,0,399217,,8,2,0,0,0.0,7.0,0.0,53.43312000000001
ENSG00000180433,OR6K6,chr1,158754720,158755891,1,0,415521,,1,1,0,0,0.0,2.0,0.0,53.62035
ENSG00000188340,OR6N2,chr1,158774222,158781204,-1,0,390208,,1,0,0,0,0.0,7.0,0.0,52.664625
ENSG00000163563,MNDA,chr1,158831332,158849506,1,0,321906,,12,1,11,0,0.0,146.0,0.0,48.532590000000006
ENSG00000163564,PYHIN1,chr1,158930796,158977059,1,0,194353,,30,1,28,0,0.0,85.0,0.0,39.507476595744684
ENSG00000163565,IFI16,chr1,158999953,159055156,1,0,116256,,43,3,40,0,0.0,365.0,0.0,37.00399107142857
ENSG00000289721,PYDC5,chr1,158999971,159002751,-1,0,168661,,5,0,5,0,0.0,18.0,0.0,37.24845
ENSG00000163568,AIM2,chr1,159056129,159188222,-1,1,0,0.72,117,6,81,9,0.0,699.0,0.0,38.17007969924812
ENSG00000162706,CADM3,chr1,159171609,159203313,1,2,0,0.775,50,3,37,4,0.0,80.0,0.0,37.548081249999996
ENSG00000213088,ACKR1,chr1,159204568,159206500,1,0,15860,,6,1,5,0,0.0,334.0,0.0,36.63583333333333
ENSG00000179639,FCER1A,chr1,159289714,159308224,1,0,101006,,13,2,11,0,0.0,273.0,0.0,31.925563157894736
ENSG00000196266,OR10J3,chr1,159313720,159314659,-1,0,125012,,0,0,0,0,0.0,6.0,0.0,31.66335
ENSG00000249730,OR10J4,chr1,159432204,159433138,1,0,243496,,0,0,0,0,0.0,2.0,0.0,35.2381
ENSG00000196184,OR10J1,chr1,159437845,159443078,1,0,249137,,7,0,5,0,0.0,6.0,0.0,35.64116666666667
ENSG00000184155,OR10J5,chr1,159535078,159536007,-1,0,244619,,0,0,0,0,0.0,13.0,0.0,40.49015
ENSG00000132703,APCS,chr1,159587826,159588865,1,0,191761,,1,1,0,0,0.0,641.0,0.0,43.4784
ENSG00000132693,CRP,chr1,159712289,159714589,-1,0,66037,,4,1,3,0,0.0,2756.0,0.0,51.11725
ENSG00000158716,DUSP23,chr1,159780932,159782543,1,1,0,0.77,4,1,3,0,0.0,38.0,0.0,54.204299999999996
ENSG00000181036,FCRL6,chr1,159800511,159816262,1,0,18948,,16,2,14,0,0.0,70.0,0.0,55.17160625
ENSG00000158714,SLAMF8,chr1,159826693,159837492,1,0,16724,,20,1,12,2,0.0,131.0,0.0,56.06634545454545
ENSG00000256029,,chr1,159834474,159873053,-1,1,0,0.77,52,2,41,3,0.0,2.0,0.0,56.974619999999994
ENSG00000243284,VSIG8,chr1,159854316,159862657,-1,1,0,0.77,12,1,10,0,0.0,66.0,0.0,57.18378
ENSG00000213085,CFAP45,chr1,159872364,159900165,-1,1,0,0.85,38,3,28,1,0.0,84.0,0.0,58.481182758620704
ENSG00000158710,TAGLN2,chr1,159918107,159925525,-1,1,0,0.64,21,4,17,0,0.0,246.0,0.0,60.28403333333334
ENSG00000085552,IGSF9,chr1,159927039,159949468,-1,2,0,0.795,47,1,43,2,0.0,84.0,0.0,61.04466521739131
ENSG00000162723,SLAMF9,chr1,159951492,159954237,-1,0,5485,,4,0,3,0,0.0,73.0,0.0,61.682599999999994
ENSG00000177807,KCNJ10,chr1,159998651,160070483,-1,2,0,0.85,85,5,69,4,0.0,432.0,0.0,63.91507945205478
ENSG00000143315,PIGM,chr1,160024953,160031990,-1,1,0,0.9,8,1,7,0,0.0,39.0,0.0,63.7912125
ENSG00000162728,KCNJ9,chr1,160081501,160090563,1,1,0,1.02,19,1,18,0,0.0,81.0,0.0,65.26277
ENSG00000162729,IGSF8,chr1,160091340,160101109,-1,2,0,0.73,29,2,27,0,0.0,77.0,0.0,65.61859090909091
ENSG00000018625,ATP1A2,chr1,160115758,160143595,1,0,16546,,53,1,52,0,0.0,248.0,0.0,67.17910689655172
ENSG00000132681,ATP1A4,chr1,160151586,160186980,1,0,18320,,45,1,36,1,0.0,210.0,0.0,69.10113611111112
ENSG00000143318,CASQ1,chr1,160190385,160201886,1,0,3414,,16,1,13,0,0.0,150.0,0.0,70.13596153846154
ENSG00000162734,PEA15,chr1,160205335,160215404,1,1,0,0.89,22,2,19,0,0.0,141.0,0.0,70.5088090909091
ENSG00000132716,DCAF8,chr1,160215715,160263388,-1,1,0,0.95,58,3,51,0,0.0,142.0,0.0,70.79375625
ENSG00000258465,,chr1,160216800,160285130,-1,1,0,0.95,70,4,55,2,0.0,0.0,0.0,70.7271275362319
ENSG00000162735,PEX19,chr1,160276807,160286348,-1,0,14146,,9,1,6,1,0.0,115.0,0.0,70.47281000000001
ENSG00000122218,COPA,chr1,160288594,160343566,-1,1,0,0.92,46,1,40,2,0.0,316.0,0.0,69.87149821428571
ENSG00000162736,NCSTN,chr1,160343294,160358957,1,1,0,0.92,19,1,17,0,0.0,126.0,0.0,69.36139411764707
ENSG00000171786,NHLH1,chr1,160367071,160372846,1,0,23523,,8,0,8,0,0.0,149.0,0.0,69.19178571428571
ENSG00000162738,VANGL2,chr1,160400564,160428678,1,2,0,0.905,45,0,39,1,0.0,527.0,0.0,69.07689655172413
