patient_id,nearest_gene_name,chrom,last_tp_abundance,growth_rate,n_timepoints,label_raw,label,dist_to_nearest_tss,dist_to_nearest_cancer_tss,gene_length,in_repeat,cpg_island_count,cpg_nearest_dist,cpg_mean_obs_exp,encode_ccre_count,encode_promoter_count,encode_enhancer_count,encode_ctcf_count,ot_cancer_hallmark_count,ot_disease_count,ot_is_cancer_driver,patient_id_enc,ext_n_patients,ext_n_datasets,ext_n_unique_sites,ext_max_abundance,chrom_int
T1,IGF2BP3,chr7,12.0,0.0,0,2.5649493574615367,0.15110583345702835,82456,2813494.0,160282,1,2,0,0.91,178,3,168,1,0.0,351.0,0,10,45.0,2.0,176.0,0.0,6
T1,PALS2,chr7,26.0,0.0,0,3.295836866004329,0.595739943595072,111497,1740090.0,121257,0,1,0,1.24,78,2,51,6,0.0,111.0,0,10,57.0,2.0,464.0,0.0,6
T1,FKBP14,chr7,22.0,0.0,0,3.1354942159291497,0.45814160605610804,14620,2826850.0,16115,1,0,101,,17,1,11,1,0.0,80.0,0,10,47.0,2.0,127.0,0.0,6
T1,MTURN,chr7,39.0,0.0,0,3.6888794541139363,0.9166542971649102,53725,2896029.0,27779,0,1,0,1.09,46,5,39,0,0.0,53.0,0,10,49.0,2.0,153.0,0.0,6
T1,GGCT,chr7,14.0,0.0,0,2.70805020110221,0.2078076295086834,6267,3313351.0,8230,1,1,0,0.71,9,1,7,0,0.0,263.0,0,10,21.0,2.0,28.0,0.0,6
T1,INMT,chr7,25.0,0.0,0,3.258096538021482,0.5632328929790708,58484,3454269.0,59617,1,0,13645,,75,2,63,2,0.0,81.0,0,10,45.0,2.0,107.0,0.0,6
T1,NT5C3A,chr7,7.0,0.0,0,2.0794415416798357,0.012913759833753896,44311,5833281.0,48711,0,1,0,0.93,54,2,47,1,0.0,133.0,0,10,54.0,2.0,366.0,0.0,6
T1,ANLN,chr7,30.0,0.0,0,3.4339872044851463,0.7150808965414873,114098,9090397.0,64064,1,1,0,0.9,64,2,51,1,0.0,227.0,0,10,27.0,2.0,43.0,0.0,6
T1,CFAP144P1,chr7,8.0,0.0,0,2.1972245773362196,0.03874127950126169,76213,11540162.0,1691,0,0,53785,,2,1,0,0,0.0,14.0,0,10,46.0,2.0,147.0,0.0,6
T1,RALA,chr7,29.0,0.0,0,3.4011973816621555,0.6862104794418881,15040,10695007.0,84679,0,1,0,0.85,81,1,74,1,0.0,224.0,0,10,59.0,2.0,805.0,0.0,6
T1,BLVRA,chr7,12.0,0.0,0,2.5649493574615367,0.15110583345702835,7736,6553139.0,50088,1,1,0,1.1,55,1,46,0,0.0,190.0,0,10,38.0,2.0,106.0,0.0,6
T1,MYL7,chr7,30.0,0.0,0,3.4339872044851463,0.7150808965414873,8326,6168559.0,4315,1,0,2031,,7,2,5,0,0.0,63.0,0,10,37.0,2.0,84.0,0.0,6
T1,GCK,chr7,25.0,0.0,0,3.258096538021482,0.5632328929790708,25346,6130588.0,54957,1,2,0,0.825,80,4,68,1,0.0,452.0,0,10,15.0,1.0,21.0,0.0,6
T1,YKT6,chr7,8.0,0.0,0,2.1972245773362196,0.03874127950126169,12246,6090207.0,13335,0,1,0,0.91,14,1,11,0,0.0,101.0,0,10,31.0,2.0,58.0,0.0,6
T1,CCM2,chr7,8.0,0.0,0,2.1972245773362196,0.03874127950126169,5932,5298005.0,76994,0,1,0,1.07,88,3,83,0,0.0,138.0,0,10,40.0,2.0,136.0,0.0,6
T1,RAMP3,chr7,11.0,0.0,0,2.4849066497880004,0.12282915244173964,21399,5167163.0,31017,0,1,0,0.68,28,2,17,0,0.0,108.0,0,10,32.0,1.0,77.0,0.0,6
T1,TNS3,chr7,12.0,0.0,0,2.5649493574615367,0.15110583345702835,829665,3550519.0,307404,0,2,0,0.91,523,3,497,5,0.0,197.0,0,10,56.0,2.0,586.0,0.0,6
T1,ABCA13,chr7,7.0,0.0,0,2.0794415416798357,0.012913759833753896,39484,2171438.0,476039,1,1,0,0.82,308,1,203,32,0.0,131.0,0,10,59.0,2.0,1071.0,0.0,6
T1,CDC14C,chr7,25.0,0.0,0,3.258096538021482,0.5632328929790708,361153,1740018.0,2907,1,1,0,0.95,1,0,0,0,0.0,46.0,0,10,56.0,2.0,672.0,0.0,6
T1,ZPBP,chr7,25.0,0.0,0,3.258096538021482,0.5632328929790708,2108,184191.0,270908,1,1,0,0.97,101,2,54,15,0.0,199.0,0,10,50.0,2.0,219.0,0.0,6
T1,DDC,chr7,9.0,0.0,0,2.302585092994046,0.06486566721092474,53564,208492.0,107032,1,1,0,0.88,114,3,94,3,0.0,445.0,0,10,39.0,2.0,139.0,0.0,6
T1,PSPH,chr7,34.0,0.0,0,3.5553480614894135,0.8229182128543863,16371,1016413.0,41292,1,1,0,0.93,35,1,28,0,0.0,374.0,0,10,27.0,2.0,47.0,0.0,6
T1,ZNF736,chr7,22.0,0.0,0,3.1354942159291497,0.45814160605610804,33049,9255590.0,49175,0,1,0,0.88,27,1,18,0,0.0,34.0,0,10,37.0,2.0,104.0,0.0,6
T1,ZNF680,chr7,23.0,0.0,0,3.1780538303479458,0.4913908267774974,98912,9445346.0,43200,0,0,6446,,31,2,24,1,0.0,18.0,0,10,35.0,2.0,57.0,0.0,6
T1,GUSB,chr7,36.0,0.0,0,3.6109179126442243,0.8631438325664242,50799,9807502.0,21606,1,1,0,0.86,26,1,22,1,0.0,497.0,0,10,32.0,2.0,60.0,0.0,6
T1,KCTD7,chr7,14.0,0.0,0,2.70805020110221,0.2078076295086834,206391,9316496.0,20186,0,1,0,0.96,27,2,25,0,0.0,75.0,0,10,36.0,2.0,100.0,0.0,6
T1,AUTS2,chr7,11.0,0.0,0,2.4849066497880004,0.12282915244173964,689030,6829720.0,1195210,1,4,0,0.975,1233,8,1034,43,0.0,233.0,0,10,59.0,2.0,1177.0,0.0,6
T1,SPDYE9,chr7,16.0,0.0,0,2.833213344056216,0.2705952204245213,19493,2633455.0,10066,0,0,68630,,0,0,0,0,0.0,2.0,0,10,27.0,2.0,32.0,0.0,6
T1,SRRM3,chr7,10.0,0.0,0,2.3978952727983707,0.09314234822621345,55018,407892.0,85392,0,5,0,0.8,104,1,70,7,0.0,217.0,0,10,32.0,2.0,72.0,0.0,6
T1,SPDYE17,chr7,33.0,0.0,0,3.5263605246161616,0.7999109395873534,200685,1092690.0,10055,0,0,22134,,1,0,0,0,0.0,25.0,0,10,46.0,1.0,268.0,0.0,6
T1,MAGI2,chr7,17.0,0.0,0,2.8903717578961645,0.300875760724358,664223,3050458.0,1436612,0,5,0,0.826,964,9,585,103,0.0,461.0,0,10,58.0,2.0,768.0,0.0,6
T1,GNAI1,chr7,20.0,0.0,0,3.044522437723423,0.39483449606649845,156169,3872873.0,458153,1,1,0,0.94,346,10,219,32,0.0,287.0,0,10,55.0,2.0,1149.0,0.0,6
T1,CACNA2D1,chr7,14.0,0.0,0,2.70805020110221,0.2078076295086834,264584,6440400.0,497526,0,1,0,0.98,384,2,290,22,0.0,309.0,0,10,56.0,2.0,687.0,0.0,6
T1,SEMA3A,chr7,18.0,0.0,0,2.9444389791664403,0.3318242541190441,420185,8333768.0,537162,0,0,205940,,402,2,303,20,0.0,426.0,0,10,57.0,2.0,857.0,0.0,6
T1,GRM3,chr7,24.0,0.0,0,3.2188758248682006,0.5273860768888229,547105,6739787.0,220975,1,1,0,0.92,118,3,89,4,0.0,310.0,0,10,58.0,2.0,876.0,0.0,6
T1,DMTF1,chr7,7.0,0.0,0,2.0794415416798357,0.012913759833753896,11295,5695477.0,43928,0,1,0,0.9,37,1,31,0,0.0,74.0,0,10,43.0,2.0,106.0,0.0,6
T1,TMEM243,chr7,24.0,0.0,0,3.2188758248682006,0.5273860768888229,33453,5649447.0,24439,0,1,0,0.9,38,5,30,0,0.0,39.0,0,10,49.0,2.0,231.0,0.0,6
T1,RUNDC3B,chr7,8.0,0.0,0,2.1972245773362196,0.03874127950126169,58292,5267335.0,204748,1,1,0,0.86,71,3,36,10,0.0,88.0,0,10,43.0,2.0,160.0,0.0,6
T1,DBF4,chr7,9.0,0.0,0,2.302585092994046,0.06486566721092474,74724,5035099.0,33337,1,1,0,1.0,24,1,16,3,0.0,110.0,0,10,48.0,2.0,147.0,0.0,6
T1,FZD1,chr7,21.0,0.0,0,3.091042453358316,0.42645094255603383,365540,1937698.0,6893,0,1,0,0.93,17,1,16,0,0.0,304.0,0,10,53.0,2.0,259.0,0.0,6
T1,CYP51A1,chr7,21.0,0.0,0,3.091042453358316,0.42645094255603383,74419,776207.0,49816,0,1,0,0.81,30,2,19,1,0.0,491.0,0,10,43.0,2.0,115.0,0.0,6
T1,FAM133B,chr7,17.0,0.0,0,2.8903717578961645,0.300875760724358,11308,257490.0,29651,0,1,0,0.82,22,3,17,0,0.0,39.0,0,10,30.0,2.0,48.0,0.0,6
T1,BET1,chr7,16.0,0.0,0,2.833213344056216,0.2705952204245213,10549,1178340.0,41620,0,1,0,0.91,28,2,22,2,0.0,68.0,0,10,54.0,2.0,546.0,0.0,6
T1,NPTX2,chr7,25.0,0.0,0,3.258096538021482,0.5632328929790708,105836,366484.0,12584,0,1,0,0.98,20,1,16,0,0.0,252.0,0,10,55.0,2.0,842.0,0.0,6
T1,ARPC1A,chr7,19.0,0.0,0,2.995732273553991,0.3629211815348078,246,448193.0,40387,0,1,0,0.95,33,1,24,1,0.0,55.0,0,10,13.0,2.0,28.0,0.0,6
T1,CYP3A7-CYP3A51P,chr7,14.0,0.0,0,2.70805020110221,0.2078076295086834,26478,830691.0,50145,0,0,67695,,38,1,26,0,0.0,55.0,0,10,38.0,1.0,95.0,0.0,6
T1,TRIM4,chr7,17.0,0.0,0,2.8903717578961645,0.300875760724358,20170,1021498.0,42643,1,1,0,0.91,31,1,19,1,0.0,59.0,0,10,33.0,2.0,66.0,0.0,6
T1,AZGP1,chr7,10.0,0.0,0,2.3978952727983707,0.09314234822621345,23218,1074915.0,9346,1,0,21517,,10,1,7,0,0.0,273.0,0,10,52.0,1.0,429.0,0.0,6
T1,ZKSCAN1,chr7,7.0,0.0,0,2.0794415416798357,0.012913759833753896,19184,1118453.0,26119,1,1,0,0.82,34,2,26,0,0.0,84.0,0,10,53.0,2.0,620.0,0.0,6
T1,MBLAC1,chr7,21.0,0.0,0,3.091042453358316,0.42645094255603383,2435,1246326.0,1804,1,1,0,0.79,6,2,4,0,0.0,11.0,0,10,23.0,2.0,31.0,0.0,6
T1,GAL3ST4,chr7,31.0,0.0,0,3.4657359027997265,0.7452130028202464,652,1291672.0,9709,0,0,408,,19,1,17,0,0.0,28.0,0,10,16.0,1.0,22.0,0.0,6
T1,SPACDR,chr7,34.0,0.0,0,3.5553480614894135,0.8229182128543863,8508,1360152.0,7640,1,0,13420,,5,1,3,0,0.0,9.0,0,10,41.0,2.0,112.0,0.0,6
T1,TRIP6,chr7,7.0,0.0,0,2.0794415416798357,0.012913759833753896,14616,963394.0,6398,0,0,602,,13,4,8,0,0.0,139.0,0,10,42.0,2.0,137.0,0.0,6
T1,UFSP1,chr7,20.0,0.0,0,3.044522437723423,0.39483449606649845,6275,932464.0,994,0,1,0,0.8,4,2,2,0,0.0,21.0,0,10,38.0,2.0,99.0,0.0,6
T1,MYL10,chr7,12.0,0.0,0,2.5649493574615367,0.15110583345702835,122225,308833.0,15966,1,0,59066,,31,0,29,0,0.0,34.0,0,10,56.0,2.0,706.0,0.0,6
T1,SH2B2,chr7,33.0,0.0,0,3.5263605246161616,0.7999109395873534,234105,234986.0,36717,0,4,0,1.0075,76,3,72,0,0.0,165.0,0,10,51.0,2.0,273.0,0.0,6
T1,FAM185A,chr7,8.0,0.0,0,2.1972245773362196,0.03874127950126169,30861,902204.0,60583,1,1,0,0.72,23,1,15,1,0.0,23.0,0,10,46.0,2.0,202.0,0.0,6
T1,LRRC17,chr7,18.0,0.0,0,2.9444389791664403,0.3318242541190441,81305,1015732.0,32170,1,0,129548,,41,1,38,1,0.0,94.0,0,10,41.0,2.0,182.0,0.0,6
T1,RELN,chr7,11.0,0.0,0,2.4849066497880004,0.12282915244173964,222368,1951386.0,518277,0,1,0,1.17,404,2,256,39,0.0,859.0,0,10,58.0,2.0,481.0,0.0,6
T1,ATXN7L1,chr7,35.0,0.0,0,3.58351893845611,0.8444411459106427,137605,3923090.0,271827,0,1,0,0.95,340,4,286,10,0.0,221.0,0,10,50.0,2.0,266.0,0.0,6
T1,CCDC71L,chr7,20.0,0.0,0,3.044522437723423,0.39483449606649845,179452,4665802.0,6798,0,1,0,0.94,14,1,11,0,0.0,67.0,0,10,57.0,2.0,582.0,0.0,6
T1,PRKAR2B,chr7,24.0,0.0,0,3.2188758248682006,0.5273860768888229,89129,5139594.0,117184,1,1,0,0.99,134,2,109,1,0.0,174.0,0,10,54.0,2.0,645.0,0.0,6
T1,DUS4L,chr7,9.0,0.0,0,2.302585092994046,0.06486566721092474,45239,5702341.0,15999,1,1,0,0.77,16,3,11,1,0.0,45.0,0,10,42.0,2.0,115.0,0.0,6
T1,DLD,chr7,30.0,0.0,0,3.4339872044851463,0.7150808965414873,24420,6050838.0,40568,0,1,0,0.9,41,1,31,2,0.0,379.0,0,10,17.0,2.0,24.0,0.0,6
T1,LAMB1,chr7,21.0,0.0,0,3.091042453358316,0.42645094255603383,36162,6152368.0,80719,0,1,0,0.8,119,3,112,0,0.0,338.0,0,10,20.0,2.0,27.0,0.0,6
T1,IFRD1,chr7,18.0,0.0,0,2.9444389791664403,0.3318242541190441,20205,4269369.0,58130,0,1,0,0.88,72,5,56,1,0.0,137.0,0,10,47.0,2.0,196.0,0.0,6
T1,LSMEM1,chr7,27.0,0.0,0,3.332204510175204,0.625500964821137,14982,4206180.0,10209,0,0,29496,,15,2,13,0,0.0,36.0,0,10,57.0,2.0,541.0,0.0,6
T1,CAV1,chr7,8.0,0.0,0,2.1972245773362196,0.03874127950126169,117382,264439.0,36185,1,1,0,0.83,60,3,57,0,0.0,1291.0,0,10,56.0,2.0,452.0,0.0,6
T1,ANKRD7,chr7,15.0,0.0,0,2.772588722239781,0.23957251001929641,3509,1539109.0,281502,1,0,2,,124,2,76,13,0.0,33.0,0,10,55.0,2.0,239.0,0.0,6
T1,ING3,chr7,7.0,0.0,0,2.0794415416798357,0.012913759833753896,33790,4012986.0,26453,0,1,0,1.06,16,2,7,1,0.0,87.0,0,10,36.0,2.0,69.0,0.0,6
T1,PAX4,chr7,30.0,0.0,0,3.4339872044851463,0.7150808965414873,12712,1557657.0,7850,1,0,21307,,2,0,0,2,0.0,174.0,0,10,15.0,1.0,16.0,0.0,6
T1,LRRC4,chr7,21.0,0.0,0,3.091042453358316,0.42645094255603383,126204,1282587.0,5057,0,1,0,1.15,12,1,11,0,0.0,172.0,0,10,39.0,2.0,99.0,0.0,6
T1,KCP,chr7,7.0,0.0,0,2.0794415416798357,0.012913759833753896,19122,296914.0,48677,0,4,0,0.8425,107,4,87,5,0.0,105.0,0,10,36.0,1.0,88.0,0.0,6
T1,STRIP2,chr7,8.0,0.0,0,2.1972245773362196,0.03874127950126169,101563,144318.0,54007,0,1,0,0.91,53,1,46,0,0.0,124.0,0,10,48.0,2.0,196.0,0.0,6
T1,NRF1,chr7,22.0,0.0,0,3.1354942159291497,0.45814160605610804,53568,369620.0,145383,1,1,0,1.08,129,2,97,7,0.0,323.0,0,10,56.0,2.0,481.0,0.0,6
T1,ZC3HC1,chr7,7.0,0.0,0,2.0794415416798357,0.012913759833753896,17230,845660.0,33115,1,1,0,0.81,28,1,21,2,0.0,243.0,0,10,52.0,2.0,328.0,0.0,6
T1,KLHDC10,chr7,11.0,0.0,0,2.4849066497880004,0.12282915244173964,9291,872732.0,65186,1,1,0,0.77,71,1,48,5,0.0,39.0,0,10,48.0,2.0,306.0,0.0,6
T1,COPG2,chr7,17.0,0.0,0,2.8903717578961645,0.300875760724358,76910,1403327.0,162510,1,1,0,0.96,86,1,47,9,0.0,70.0,0,10,56.0,2.0,455.0,0.0,6
T1,CHCHD3,chr7,14.0,0.0,0,2.70805020110221,0.2078076295086834,136468,3757271.0,297801,0,1,0,0.84,268,2,177,20,0.0,75.0,0,10,52.0,2.0,364.0,0.0,6
T1,BPGM,chr7,28.0,0.0,0,3.367295829986474,0.6567463262579784,33297,3388572.0,33005,0,0,187500,,39,1,36,0,0.0,210.0,0,10,40.0,2.0,101.0,0.0,6
T1,AKR1D1,chr7,20.0,0.0,0,3.044522437723423,0.39483449606649845,58983,59221.0,115982,1,0,14,,94,2,72,2,0.0,90.0,0,10,58.0,2.0,559.0,0.0,6
T1,ATP6V0A4,chr7,24.0,0.0,0,3.2188758248682006,0.5273860768888229,11533,809119.0,93383,0,0,41169,,90,4,63,3,0.0,199.0,0,10,47.0,2.0,235.0,0.0,6
T1,ZC3HAV1,chr7,14.0,0.0,0,2.70805020110221,0.2078076295086834,46474,1083562.0,88607,0,1,0,0.78,140,4,128,1,0.0,113.0,0,10,48.0,2.0,183.0,0.0,6
T1,HIPK2,chr7,26.0,0.0,0,3.295836866004329,0.595739943595072,11558,1135420.0,216428,0,2,0,0.985,331,2,313,2,0.0,324.0,0,10,52.0,2.0,351.0,0.0,6
T1,PARP12,chr7,11.0,0.0,0,2.4849066497880004,0.12282915244173964,24858,886490.0,39598,1,1,0,0.98,53,1,46,1,0.0,105.0,0,10,45.0,2.0,95.0,0.0,6
T1,PIP,chr7,16.0,0.0,0,2.833213344056216,0.2705952204245213,32369,2174732.0,7662,1,0,148215,,9,0,3,1,0.0,268.0,0,10,43.0,1.0,252.0,0.0,6
T1,TAS2R41,chr7,12.0,0.0,0,2.5649493574615367,0.15110583345702835,10137,2542760.0,923,1,0,32096,,1,1,0,0,0.0,5.0,0,10,20.0,2.0,50.0,0.0,6
T1,CTAGE15,chr7,15.0,0.0,0,2.772588722239781,0.23957251001929641,25133,2621692.0,2586,0,0,45813,,0,0,0,0,0.0,18.0,0,10,50.0,2.0,281.0,0.0,6
T1,OR2A5,chr7,7.0,0.0,0,2.0794415416798357,0.012913759833753896,20924,3103048.0,9897,1,0,136636,,7,0,7,0,0.0,5.0,0,10,5.0,1.0,5.0,0.0,6
T1,OR2A42,chr7,8.0,0.0,0,2.1972245773362196,0.03874127950126169,10729,3303900.0,11361,0,0,32228,,4,0,2,2,0.0,0.0,0,10,34.0,2.0,89.0,0.0,6
T1,RARRES2,chr7,29.0,0.0,0,3.4011973816621555,0.6862104794418881,8944,1448870.0,3830,0,1,0,0.63,12,1,11,0,0.0,504.0,0,10,30.0,1.0,66.0,0.0,6
T1,CDK5,chr7,17.0,0.0,0,2.8903717578961645,0.300875760724358,258,1378955.0,6430,0,1,0,0.91,9,1,8,0,0.0,415.0,0,10,10.0,1.0,15.0,0.0,6
T1,SMARCD3,chr7,16.0,0.0,0,2.833213344056216,0.2705952204245213,6084,1164832.0,39132,1,4,0,0.9275,81,6,69,0,0.0,149.0,0,10,42.0,2.0,111.0,0.0,6
T1,GALNTL5,chr7,21.0,0.0,0,3.091042453358316,0.42645094255603383,38881,519146.0,63550,1,0,5576,,41,0,19,7,0.0,157.0,0,10,53.0,2.0,298.0,0.0,6
T1,HTR5A,chr7,7.0,0.0,0,2.0794415416798357,0.012913759833753896,24438,2658118.0,17068,0,2,0,0.84,14,2,8,0,0.0,373.0,0,10,36.0,1.0,76.0,0.0,6
T1,NOM1,chr7,14.0,0.0,0,2.70805020110221,0.2078076295086834,8946,4504122.0,23464,0,2,0,0.93,26,1,19,1,0.0,53.0,0,10,37.0,2.0,91.0,0.0,6
T1,UBE3C,chr7,11.0,0.0,0,2.4849066497880004,0.12282915244173964,40018,4662260.0,130450,1,1,0,0.9,109,2,81,7,0.0,216.0,0,10,43.0,2.0,146.0,0.0,6
T1,ANGPT2,chr8,16.0,0.0,0,2.833213344056216,0.2705952204245213,64012,31969437.0,63777,0,0,3285,,86,2,81,1,0.0,825.0,0,10,57.0,2.0,372.0,0.0,7
T1,XKR6,chr8,28.0,0.0,0,3.367295829986474,0.6567463262579784,179500,27446501.0,305788,0,6,0,0.7917,293,4,195,24,0.0,82.0,0,10,44.0,2.0,123.0,0.0,7
T1,GATA4,chr8,28.0,0.0,0,3.367295829986474,0.6567463262579784,26271,26818320.0,83217,1,7,0,0.8214,166,4,160,0,0.0,651.0,0,10,49.0,2.0,152.0,0.0,7
T1,LONRF1,chr8,25.0,0.0,0,3.258096538021482,0.5632328929790708,159208,25871969.0,34167,0,1,0,1.0,38,4,33,0,0.0,44.0,0,10,50.0,2.0,268.0,0.0,7
T1,MSR1,chr8,20.0,0.0,0,3.044522437723423,0.39483449606649845,546624,22447968.0,459612,0,0,434045,,245,2,134,21,0.0,425.0,0,10,57.0,2.0,698.0,0.0,7
T1,FGL1,chr8,8.0,0.0,0,2.1972245773362196,0.03874127950126169,46547,20605003.0,46850,0,0,12145,,53,3,30,5,0.0,339.0,0,10,33.0,1.0,89.0,0.0,7
T1,PSD3,chr8,15.0,0.0,0,2.772588722239781,0.23957251001929641,291063,19675167.0,557427,0,1,0,1.17,587,9,484,22,0.0,234.0,0,10,55.0,2.0,264.0,0.0,7
T1,SFTPC,chr8,19.0,0.0,0,2.995732273553991,0.3629211815348078,1024,16312945.0,7566,0,1,0,1.09,18,2,16,0,0.0,296.0,0,10,8.0,1.0,12.0,0.0,7
T1,NEFM,chr8,14.0,0.0,0,2.70805020110221,0.2078076295086834,229322,13784398.0,5340,1,1,0,0.9,9,3,5,0,0.0,195.0,0,10,40.0,2.0,73.0,0.0,7
T1,RBPMS,chr8,28.0,0.0,0,3.367295829986474,0.6567463262579784,93670,8178088.0,187840,1,1,0,0.97,261,7,246,0,0.0,278.0,0,10,59.0,2.0,974.0,0.0,7
T1,PLEKHA2,chr8,20.0,0.0,0,3.044522437723423,0.39483449606649845,83189,349212.0,72677,1,1,0,0.83,107,4,101,0,0.0,33.0,0,10,53.0,2.0,456.0,0.0,7
T1,AP3M2,chr8,7.0,0.0,0,2.0794415416798357,0.012913759833753896,19555,81393.0,18727,1,1,0,0.85,24,1,22,0,0.0,88.0,0,10,21.0,1.0,37.0,0.0,7
T1,POTEA,chr8,10.0,0.0,0,2.3978952727983707,0.09314234822621345,148752,1169933.0,71035,1,0,15148,,6,0,2,1,0.0,14.0,0,10,37.0,2.0,114.0,0.0,7
T1,SNAI2,chr8,23.0,0.0,0,3.1780538303479458,0.4913908267774974,91909,6558529.0,4142,1,0,1688,,13,3,10,0,0.0,569.0,0,10,52.0,2.0,251.0,0.0,7
T1,NPBWR1,chr8,15.0,0.0,0,2.772588722239781,0.23957251001929641,92266,10575614.0,4552,1,1,0,0.92,10,1,8,0,0.0,65.0,0,10,51.0,2.0,183.0,0.0,7
T1,NKAIN3,chr8,8.0,0.0,0,2.1972245773362196,0.03874127950126169,261001,5964365.0,765409,0,1,0,0.85,404,8,188,43,0.0,47.0,0,10,54.0,2.0,984.0,0.0,7
T1,ARFGEF1,chr8,17.0,0.0,0,2.8903717578961645,0.300875760724358,30779,638773.0,170450,1,1,0,0.8,110,1,71,16,0.0,180.0,0,10,55.0,2.0,264.0,0.0,7
T1,JPH1,chr8,14.0,0.0,0,2.70805020110221,0.2078076295086834,1364,3918765.0,86892,0,2,0,1.0,84,5,79,0,0.0,134.0,0,10,51.0,2.0,389.0,0.0,7
T1,HNF4G,chr8,8.0,0.0,0,2.1972245773362196,0.03874127950126169,208461,4568404.0,158920,1,1,0,0.86,86,2,62,8,0.0,109.0,0,10,54.0,2.0,671.0,0.0,7
T1,PEX2,chr8,27.0,0.0,0,3.332204510175204,0.625500964821137,136879,2629934.0,20786,0,1,0,0.85,32,3,29,0,0.0,118.0,0,10,57.0,2.0,411.0,0.0,7
T1,RALYL,chr8,13.0,0.0,0,2.6390573296152584,0.17893721240908417,1151066,3263864.0,739057,0,1,0,0.85,333,4,179,45,0.0,105.0,0,10,58.0,2.0,1578.0,0.0,7
T1,TSPYL5,chr8,7.0,0.0,0,2.0794415416798357,0.012913759833753896,23727,5150816.0,4440,0,1,0,1.01,8,1,7,0,0.0,266.0,0,10,46.0,2.0,160.0,0.0,7
T1,MATN2,chr8,25.0,0.0,0,3.258096538021482,0.5632328929790708,42685,4586725.0,167929,0,1,0,0.85,206,4,178,2,0.0,129.0,0,10,49.0,2.0,171.0,0.0,7
T1,OSR2,chr8,19.0,0.0,0,2.995732273553991,0.3629211815348078,253089,3725853.0,12220,1,3,0,0.8533,35,5,30,0,0.0,279.0,0,10,51.0,2.0,347.0,0.0,7
T1,RGS22,chr8,9.0,0.0,0,2.302585092994046,0.06486566721092474,97473,2379085.0,170332,1,1,0,0.93,92,2,58,7,0.0,67.0,0,10,53.0,2.0,616.0,0.0,7
T1,RNF19A,chr8,10.0,0.0,0,2.3978952727983707,0.09314234822621345,88435,2165097.0,79159,0,1,0,0.96,107,2,102,1,0.0,1016.0,0,10,57.0,2.0,655.0,0.0,7
T1,SNX31,chr8,27.0,0.0,0,3.332204510175204,0.625500964821137,44591,1794056.0,90533,1,1,0,1.04,78,1,41,9,0.0,37.0,0,10,52.0,2.0,253.0,0.0,7
T1,KLF10,chr8,9.0,0.0,0,2.302585092994046,0.06486566721092474,40407,202441.0,6945,1,1,0,0.88,16,2,14,0,0.0,308.0,0,10,38.0,2.0,79.0,0.0,7
T1,ATP6V1C1,chr8,12.0,0.0,0,2.5649493574615367,0.15110583345702835,39432,568751.0,51988,0,1,0,0.81,41,3,21,6,0.0,106.0,0,10,35.0,2.0,59.0,0.0,7
T1,CTHRC1,chr8,10.0,0.0,0,2.3978952727983707,0.09314234822621345,31573,927085.0,11452,0,1,0,0.9,17,3,13,0,0.0,348.0,0,10,53.0,2.0,474.0,0.0,7
T1,RSPO2,chr8,31.0,0.0,0,3.4657359027997265,0.7452130028202464,251231,610937.0,184474,1,1,0,0.92,117,5,75,10,0.0,996.0,0,10,56.0,2.0,563.0,0.0,7
T1,NUDCD1,chr8,37.0,0.0,0,3.6375861597263857,0.8822176042748998,119701,770932.0,93210,1,1,0,0.88,64,3,43,3,0.0,84.0,0,10,50.0,2.0,210.0,0.0,7
T1,EBAG9,chr8,8.0,0.0,0,2.1972245773362196,0.03874127950126169,87775,1008440.0,30361,0,2,0,0.865,26,4,15,1,0.0,251.0,0,10,50.0,1.0,520.0,0.0,7
T1,NDUFB9,chr8,19.0,0.0,0,2.995732273553991,0.3629211815348078,30086,3226419.0,41547,0,1,0,1.05,59,1,52,1,0.0,217.0,0,10,13.0,2.0,15.0,0.0,7
T1,MYC,chr8,31.0,0.0,0,3.4657359027997265,0.7452130028202464,189000,189000.0,7517,1,1,0,0.85,23,6,17,0,8.0,1783.0,1,10,55.0,2.0,502.0,0.0,7
T1,DENND3,chr8,28.0,0.0,0,3.367295829986474,0.6567463262579784,50310,3450877.0,78530,0,2,0,0.905,149,4,133,1,0.0,80.0,0,10,40.0,2.0,89.0,0.0,7
T1,PTP4A3,chr8,17.0,0.0,0,2.8903717578961645,0.300875760724358,10778,3137126.0,40959,1,4,0,0.7775,93,5,86,0,0.0,223.0,0,10,39.0,2.0,91.0,0.0,7
T1,ZNF34,chr8,14.0,0.0,0,2.70805020110221,0.2078076295086834,16077,254762.0,16460,1,1,0,0.87,24,2,20,0,0.0,96.0,0,10,24.0,2.0,64.0,0.0,7
T1,DOCK8,chr9,20.0,0.0,0,3.044522437723423,0.39483449606649845,3169,4772705.0,250405,0,1,0,1.06,240,4,214,5,0.0,491.0,0,10,54.0,2.0,426.0,0.0,8
T1,DMRT1,chr9,10.0,0.0,0,2.3978952727983707,0.09314234822621345,169090,4311790.0,127400,0,1,0,1.03,88,2,54,9,0.0,417.0,0,10,57.0,2.0,442.0,0.0,8
